"avg_rating","movie_year","movie_cluster","movie_avgScore"
3.803571,2003,65,3.137
3.711864,2004,332,3.224
2.947368,2005,428,3.8
3.918367,2004,918,3.722
3.125,1999,261,3.604
3.867213,2005,259,3.677
3.822581,1979,745,3.706
3.75,2004,521,4.186
3.956204,1994,151,4.3
3.668,1998,199,4.051
3.545455,2005,3,4.071
3.21519,2005,603,3.43
3.711111,2005,22,3.406
3.473684,2005,62,4.014
3.916667,1994,151,4.3
2.779661,2004,836,2.862
3.010309,1984,480,3.503
3.863636,2000,409,3.425
3.640167,1995,318,3.652
3.431034,1991,75,3.408
3.182891,2005,22,3.406
3.642857,2005,603,3.43
4.736842,2004,178,3.525
2.355556,2003,686,3.836
3.347746,2005,320,2.967
3.369565,2002,462,3.059
3.652174,2003,318,3.755
4.769231,2004,369,3.417
3.977528,1975,625,3.19
3.362264,1999,167,4.274
4.281324,1993,82,3.763
3.877917,2005,424,4.237
3.338835,1995,302,3.919
3.901408,2004,337,3.874
3.9,2004,832,4.145
3.272085,2001,117,3.365
3.637681,1982,18,3.971
3.5,2002,329,4.467
3.190476,1985,962,3.247
3.388235,1993,442,2.937
2.928571,2004,115,3.026
3.312772,2004,417,3.077
3.6,2001,710,3.476
2.979502,1984,678,4.19
3.789474,2004,916,3.457
3.473684,2000,554,3.361
3.445596,1967,36,3.886
3.814815,1999,301,3.685
3.894737,2002,255,3.453
3.713483,1981,368,3.243
3.931034,1993,666,3.843
4.090909,2004,285,3.609
3.010526,2001,557,3.685
3.72956,1993,101,3.597
3.848837,1991,151,3.242
4.966667,2004,786,3.681
3.526316,2003,29,3.762
4.007519,1991,133,3.803
3.39562,1994,31,4.135
4.41206,2003,172,3.932
3.65113,1990,200,3.203
3.194872,1948,951,3.77
3.246819,2003,90,3.517
4.45098,2003,82,3.137
3.4,2002,269,2.929
4.112628,2001,58,4.289
3.324786,1973,230,3.751
3.015564,2004,281,3.763
3.181818,2002,101,4.121
3.566667,1995,716,3.972
3.926282,2002,297,2.772
4.113043,1988,469,3.71
2.54386,2004,83,2.346
3.757576,1992,580,3.814
3.8,1986,255,3.398
3.677686,2004,786,3.681
3.856,2005,587,3.534
3.626667,2004,521,4.186
3.869565,2004,285,3.398
4.190476,2005,615,3.292
2.913043,1992,160,4.004
3.595642,2005,284,3.23
3.909871,2003,365,3.694
4.173913,1998,361,3.495
3.6,2000,409,3.425
3.12,2002,927,3.454
3.237216,2004,408,3.906
3.34279,2005,44,3.724
3.461538,2005,137,3.668
3.555133,2004,308,3.992
4.197674,2002,736,3.292
2.80198,2005,358,2.602
3.996324,2003,443,3.361
3.839378,2005,535,2.97
4.410714,1984,597,3.44
3.039474,2005,220,2.992
3.652893,1988,328,3.934
3.923077,2000,674,3.611
4.294118,2004,379,4.309
3.3725,2004,434,3.471
4.078431,1987,580,3.971
3,2003,511,2.895
3.409091,2003,480,4.154
3.304348,2004,279,3.601
3.111111,2004,629,3.257
2.947796,2005,758,3.524
3.8125,1987,580,3.971
3.3,2001,330,3.577
3.866667,1963,502,3.665
3.428571,2001,285,4.066
4.225248,2004,450,3.695
3.478448,2003,273,3.62
4.257143,2003,340,3.668
4.375,1944,304,4.037
3.963768,2004,480,4.01
2.860294,2000,673,2.888
4,2000,134,2.937
3.705882,2003,480,4.154
3.351563,2000,135,3.935
3.378049,2002,448,3.973
3.559524,2004,706,3.679
3.538462,2005,262,4.012
3.509158,2005,863,3.825
3.571121,2005,137,3.668
3.888889,2004,627,3.176
3.993921,1987,72,3.703
2.868877,1965,130,4.014
3.644068,1985,200,3.289
4.55,1993,600,3.681
2.733906,2005,220,2.992
3.834677,1995,255,3.785
3.751979,2002,813,3.447
3.357751,1965,95,4.124
3.264026,1998,659,3.936
3.461818,2000,441,3.91
3.479624,2003,17,4.068
4.179153,2004,939,3.831
3.670659,2001,553,3.571
4.204545,1997,68,3.935
3.343324,2004,273,3.387
3.791908,2004,498,3.634
3.565217,1993,133,3.957
4,2004,521,4.186
4.173913,1989,166,3.147
3.617284,1987,753,3.692
3.791045,2001,648,4.182
3.963351,1993,453,2.024
3.895833,2004,976,3.497
3.941176,1990,491,3.649
4.606061,1996,513,3.931
2.804348,2003,525,2.764
4.098592,2004,308,3.992
3.518519,1930,447,3.537
3.222222,2004,350,3.659
3.613014,2004,143,3.372
3.149688,2002,738,3.893
3.666667,1939,601,4.171
3.570281,1984,26,3.683
3.774194,1990,491,3.649
4.259542,2004,133,2.91
3.424419,1988,466,4.125
2.8,1997,225,3.577
4.142857,1992,599,3.734
3.822034,2004,224,3.196
3.869198,2003,759,3.383
3.708333,1994,335,4.1
3.835979,2004,285,3.398
3.722022,1974,758,3.448
3.452736,2005,320,2.967
3.401099,2005,62,4.014
4.265306,2004,627,3.176
4.204819,1995,769,3.645
3.68,1990,491,3.649
3.183673,1987,580,3.971
2.883721,1995,254,3.814
3.518519,2003,318,3.755
3.818182,2003,9,3.552
4.142857,2004,286,3.636
3.532258,2005,357,4.05
3.466667,1997,479,3.412
4.168831,1982,33,3.346
4.117241,1968,303,3.797
3.88764,2004,132,4.194
3.175589,2005,137,3.668
3.563536,2003,357,3.546
3.944444,2000,409,3.425
3.904255,1995,391,4.034
4.086207,1995,652,3.297
4.152174,2003,431,2.853
3.448276,2000,59,3.848
4.157609,2004,701,3.864
3.644068,2002,255,3.453
4.152174,2001,129,4.073
3.887097,2004,521,4.186
3.482353,1977,371,3.824
4.55,2003,235,3.075
2.822368,2004,221,3.876
3.933054,1996,7,3.047
3.589041,2004,994,3.434
4.40625,1999,52,4.325
4.150685,2004,757,3.299
4.3,2003,124,3.873
3.328638,1990,491,3.649
3.88,2003,89,4.467
3.656051,2000,554,3.361
3.907063,1996,234,2.787
3.405941,2004,434,3.471
4.283054,1986,870,3.514
3.383602,2005,9,1.968
4.045455,2005,137,3.668
3.958333,2002,515,2.916
2.833333,2005,4,3.554
3.04878,2005,417,3.512
3.12,1996,805,3.575
3.852273,2004,555,3.558
3.673684,2005,841,4.306
3.056604,1992,100,3.495
3.516129,2001,967,3.955
3.578947,1961,140,3.779
3.714286,2004,499,3.518
4.058824,1984,25,3.825
3.548387,2005,424,4.237
3.678571,1998,376,3.83
2.780702,1982,443,3.243
3.473684,1959,507,3.761
4.357143,2005,428,3.8
3.334635,2005,210,4.076
3.845,2005,307,3.443
2.942029,2005,419,3.66
3.607143,1939,376,4.132
2.717949,2003,90,3.517
3.681034,1991,52,4.312
3.5,2003,631,3.349
4.017544,2003,753,3.424
3.904762,2004,846,2.732
3.515152,1990,376,2.944
3.301587,1976,252,3.131
4.3,2005,259,3.677
3.268041,2002,133,3.358
3.519337,1981,518,3.72
3.151466,1994,78,3.913
3.432432,1998,177,3.867
3.912536,1995,147,3.556
3.027149,2005,88,3.482
4.382353,1995,167,3.909
3.618557,1987,840,3.514
3.969697,1998,376,3.83
3.185512,2004,417,3.077
3,2004,498,3.634
4.457627,2004,705,2.86
4.583333,2005,404,3.881
4.390244,2003,443,3.361
3.393855,2004,92,4.19
3.360759,2000,727,3.616
4.428571,1990,209,3.905
3.947368,1987,811,3.852
2.627451,1999,554,3.69
5,2004,420,2.869
3.75,1987,580,3.971
4.619469,1977,578,3.703
4.156489,1968,552,3.513
3.599662,2003,618,4.484
3.361111,2004,271,3.889
4.243902,2005,522,3.137
4.87931,2004,480,4.01
4.015222,2004,1,3.115
4.21,2003,90,3.517
3.7,1998,300,3.416
3.833333,2004,498,3.634
3.107143,2004,982,3.562
3.955446,2004,480,4.01
3.411765,2002,284,3.175
3.592593,2004,71,3.254
3.08,2003,29,3.762
3.684211,2000,32,4.249
3.522222,2004,377,3.374
3.852459,2000,258,3.71
3.150376,1995,621,3.666
2.864693,2005,368,2.983
3.985294,1997,442,3.608
3.415385,2005,61,3.732
3.142857,2000,218,3.783
3.590909,1999,186,3.962
3.882353,2004,521,4.186
3.727273,2005,186,3.287
3.12749,1980,292,2.723
4.79375,2004,130,2.402
3.326531,2000,503,3.784
4.418316,2001,542,4.033
3.310345,1977,116,3.718
3.666667,1993,381,4.458
4.231023,1999,1,3.355
3.339869,2005,607,3.026
3.821818,2004,408,3.906
3.181818,1998,68,3.583
3.825,1996,167,4.059
4.055556,1995,494,2.895
4.346405,2003,365,3.694
3.424658,1987,492,3.053
4.163043,2005,88,3.482
2.688889,1986,194,4.076
4.783019,1988,750,3.242
3.676471,1937,232,3.717
3.418605,2005,75,3.554
4.055556,2003,365,3.694
3.823529,1999,68,3.382
3.478261,1989,266,3.551
3.164706,2001,802,3.86
3.227273,2004,992,3.809
3.70614,2004,152,3.91
3.539503,1992,652,3.315
3.758621,1998,862,2.972
3.69697,2005,316,3.622
3.591603,2004,285,3.398
2.652174,2003,26,4.211
3.5,2004,286,3.636
3.894737,2004,401,3.514
3.846154,2004,337,3.874
3.757813,2000,201,3.237
3.979592,2001,601,3.913
4.044643,1995,391,4.034
3.223529,2005,308,3.53
4.2,2004,132,4.194
3.906977,1983,21,3.707
4.048276,2004,342,4.38
3.552632,2003,29,3.762
3.987654,2004,350,3.659
2.789474,1985,267,3.728
3.823529,1999,554,3.69
4.166667,1998,329,4.218
3.763441,2005,404,3.881
3.809524,2000,259,3.689
3.610442,2005,357,3.194
4.288462,2000,259,3.689
3.679348,2003,23,4.104
3.52911,2004,262,2.943
3.302479,2005,307,3.443
3.313725,2000,409,3.425
3.621622,2001,967,3.955
3.123457,2003,376,3.129
3.619403,2004,133,3.542
3.403101,2005,424,4.237
3.525773,1986,297,3.737
3.9,1970,839,3.659
3.310345,2004,178,3.479
4.152174,2004,858,4.304
3.948454,2000,177,4.078
3.495951,1984,80,3.601
3.621336,2004,493,3.492
3.5625,1986,24,3.828
3.627523,2003,767,3.865
3.62069,2004,224,3.221
4.390244,1986,43,4.141
3.607345,1988,544,4.209
3.388889,2004,80,3.343
3.642857,2001,107,3.479
3.804878,1969,258,3.744
3.807522,2002,159,3.411
4.273438,1986,291,3.986
4.452381,1990,61,4.365
3.589286,2004,521,4.186
4.235075,2004,132,4.194
3.469663,2005,308,3.53
3.895062,2005,186,3.287
3.422222,2004,379,4.309
3.142857,1994,151,4.3
3.461318,2004,560,3.563
4.024828,1979,203,4.142
3.968912,2005,220,2.992
3.863636,2000,554,3.361
4.166667,1990,209,3.905
3.241923,2005,62,4.014
3.46,2001,351,3.452
4.061224,1998,659,3.936
3.685714,1987,628,3.799
3.996914,1999,200,3.604
3.714286,1995,379,4.372
4.268775,1989,146,3.183
4.470588,2003,29,3.388
3.929329,1973,118,3.988
3.852941,2004,350,3.751
3.516129,2004,358,3.442
3.803618,1999,50,3.59
3.825397,2004,395,3.492
3.360656,2004,178,3.479
3.913363,2005,230,3.569
4.197674,2001,519,4.328
3.570313,2004,146,3.693
3.450593,1996,119,3.324
3.44,2004,554,3.551
3.573034,2001,251,3.28
3.769231,2005,259,3.677
4.006479,2003,9,3.552
4.025,1997,260,3.306
3.978947,2000,749,4.203
3.764706,1995,580,3.561
3.926316,2004,724,3.585
3.628571,2000,32,4.169
4.454545,1986,194,4.076
3.434783,2005,428,3.8
3.15625,2005,404,3.881
3.586207,1979,554,3.862
4.181818,2001,729,3.406
4.054264,2002,344,3.8
2.881356,2002,255,3.453
4.325758,2004,242,3.584
3.455556,2003,480,4.154
3.254237,1995,178,3.429
3.291417,1999,357,3.377
3.875,2005,76,3.253
3.282609,1985,267,3.728
3.272727,2004,80,3.343
3.69697,2001,599,3.975
3.033413,2004,582,2.471
5,1998,646,3.701
4.032051,1993,52,3.874
3.934783,2005,309,3.763
3.557377,1991,85,3.202
3.486804,2004,746,3.765
3.074074,1994,72,3.465
3.239774,1993,609,3.446
4.568182,2004,224,3.221
3.971429,2003,308,4.416
2.75,2003,22,3.721
3.333333,2004,239,3.036
3.818966,1995,391,4.034
3.6,2004,50,2.265
3.757576,2004,314,3.134
3.897436,2004,659,2.925
4.166667,2004,377,3.374
3.693333,1999,252,3.87
3.044643,2000,258,3.71
3.901786,2004,434,3.471
3.665414,2005,250,3.558
3.32,2004,967,3.875
3.555556,2004,428,3.716
3.784314,1995,391,4.034
3.941617,1983,267,4.001
3.634615,1994,186,3.62
3.311628,2001,890,3.823
3.604651,1970,291,3.989
3.534483,2004,776,4.165
3.654676,1998,563,2.943
3.333333,1998,783,3.509
4.357143,2001,729,3.406
3.761905,2005,659,3.473
4.238095,1988,136,3.55
3.739583,2005,710,3.598
3.631016,2003,22,3.721
3.684588,2004,659,3.408
3.36,1999,253,3.588
3.716867,2004,618,4.339
4.402062,2004,242,3.584
3.439024,2001,743,3.492
3.344578,2001,324,3.97
4.245455,2000,411,3.837
4.607042,2003,584,3.948
4,1990,491,3.649
3.90991,1999,200,3.604
3.213793,1995,136,3.635
3.361062,1993,75,3.635
3.488932,1986,636,3.469
3.310345,1949,569,3.979
3.518519,2004,567,3.838
4.336449,1989,34,3.635
4.615385,1978,582,3.787
3.338983,2002,306,4.472
3.533019,1967,307,3.084
3.854167,2003,447,3.537
3.625,2001,519,4.328
3.161765,1964,8,3.513
3.914286,2005,11,3.248
3.401515,1949,326,3.826
3.79638,1997,133,3.853
4.5,1993,111,4.066
3.587692,2005,307,3.443
2.65534,2004,424,2.81
3.652174,2000,259,3.689
3.460461,2003,179,3.952
4,2005,308,3.53
3.717391,2003,632,3.311
3.11859,1972,895,3.575
4.006757,1990,221,4.085
3.53125,2004,800,3.031
3.449541,1998,68,3.583
3.665487,1970,892,3.923
3.592334,2000,346,3.802
3.316667,2003,447,3.537
3.842365,2005,424,4.237
3.35024,2004,113,2.602
3.658291,1941,590,3.73
3.335878,2003,675,3.044
3.166667,1998,659,3.936
3.666667,1998,32,3.532
3.739583,2004,401,3.514
3.248062,2002,462,3.059
3.34058,2004,308,3.992
3.76873,2005,250,3.558
3.083333,2000,732,3.128
3.030303,2000,503,3.784
3.829653,2002,274,3.351
3.711864,1995,209,4.294
3.782609,2003,82,3.137
3.72752,2004,640,3.232
3.923077,2003,447,3.537
3.446067,1991,676,3.469
3.855372,2004,450,3.695
4.107143,2004,40,3.692
3.387016,2002,215,3.184
3.5,2003,195,3.37
2.105263,2004,377,3.374
3.98829,1993,213,3.861
3.681818,2004,521,4.186
2.880952,2001,58,4.289
3.88189,2000,147,3.891
4.145631,2003,422,3.78
3.418539,2004,560,3.563
4.006369,1999,753,3.764
2.9,2003,357,3.546
3.615385,2005,316,3.622
4.171946,1996,78,3.517
2.818182,2000,409,3.425
4.95,1988,466,4.125
3.645367,2005,137,3.668
3.681818,2003,55,3.777
3.941176,2002,178,3.358
4,2005,368,2.983
4.358974,1994,25,3.219
4,1988,466,4.125
3.276923,2004,115,3.026
3.428571,2000,259,3.689
3.810078,2005,307,3.443
3.962963,2005,603,3.43
3.625,2001,781,3.288
3.834783,2004,115,3.026
3.411955,1981,471,3.66
4.782609,2000,147,3.891
4.692308,1983,447,3.741
3.037037,1994,619,4.195
4.086957,1998,295,3.526
2.887701,2002,448,3.973
3.916667,2002,706,3.017
3.8,2005,320,2.967
3.850649,1940,150,3.957
3.153846,1997,643,3.427
3.875,2001,586,3.398
3.57754,2004,80,3.343
3.44898,1957,329,4.117
3.583333,2005,230,3.569
3.586207,2003,632,3.311
3.821918,2004,332,3.224
3.921663,2004,519,4.47
3.071429,1997,968,3.646
3.047619,2001,417,3.184
3.606383,2003,483,4.088
3.46875,1991,791,3.545
3.857143,2005,210,4.076
4.916667,2003,346,3.843
4,2000,409,3.425
3.285714,2000,100,3.475
3.65625,2004,832,4.145
3.315789,2004,423,3.581
2.826087,2005,316,3.622
3.444444,2004,423,3.581
3.55615,2004,428,3.716
3.54717,1991,50,4.026
3.981132,1990,397,4.284
3.839733,1993,610,3.277
2.625,2000,409,3.425
3.289474,1997,377,3.647
3.767857,2002,298,3.628
3.85,2005,22,3.406
4,1984,552,3.405
2.953488,2004,917,3.474
3.8737,1988,461,3.406
3.411153,2002,423,3.781
3.147727,2003,255,3.549
3.478261,2001,58,4.289
3.337349,2004,81,3.081
3.219608,2005,451,3.634
3.31746,2003,234,3.545
3.374622,1960,553,4.048
3.205263,1997,343,3.617
3.349398,2003,480,4.154
3.879231,1980,33,3.809
3.133333,2005,250,3.558
4.195804,2000,610,3.734
3.178218,1999,716,3.907
3.041667,2003,753,3.424
3.372549,2004,608,3.435
3.888889,2004,143,3.372
3.833333,1998,113,3.995
3.571429,2003,234,3.545
3.271186,1988,466,4.125
4.533333,2004,424,2.81
3.536232,2003,29,3.762
3.265158,1998,659,3.936
4.638814,2003,135,3.267
3.645833,1998,322,3.715
3.259615,2005,460,3.225
3.826087,2000,474,3.623
3.69469,2002,234,3.633
3.271605,2004,480,4.01
3.372414,2005,230,3.569
4.020896,1995,344,3.852
3.043478,2002,777,3.785
3.666667,2005,201,2.799
3.644231,2004,279,3.601
3.512077,1975,267,4.173
3.87574,1995,525,4.339
4.104167,2001,770,3.728
4.318182,2002,526,3.145
4.159664,1999,447,3.142
4.362353,2005,220,2.992
3.89313,2004,115,3.026
3.842105,1992,424,3.44
3.741379,2004,308,3.992
3.72973,2004,132,4.194
3.833333,2003,318,3.755
3.941558,2004,844,3.711
3.5,1951,534,3.885
3.405751,2004,483,3.669
3.724138,1999,26,4.426
4.534404,2005,710,3.598
3.427083,2003,52,2.999
3.80212,1984,139,3.573
3.666667,1999,511,3.74
2.52439,1951,534,3.885
3.931507,2005,230,3.569
4.038462,1968,198,3.555
3.684211,2003,480,4.154
3.444149,1989,507,4.069
3.555556,2000,393,3.263
3.357143,1957,331,4.04
4.127708,1994,298,3.276
3.303318,2005,545,3.866
3.05988,2004,480,4.01
3.85,1992,384,3.623
3.54829,1962,686,3.736
3.342169,2000,148,3.671
3.25,2005,316,3.622
3.976744,2004,918,3.722
3.661538,2004,508,3.436
3.757576,1962,422,4.292
2.769531,2002,284,3.175
3.928571,2004,71,3.254
4.169231,2004,292,3.496
3.65,2004,308,3.992
3.42515,1998,361,3.495
2.512821,2001,602,3.087
3.5,1988,466,4.125
3.469697,2002,478,3.639
3.943396,2003,8,4.005
3.783883,1965,101,3.698
4.12348,1991,612,3.301
4.024725,2001,527,3.223
3.857143,2001,625,4.115
3.746032,2001,353,3.658
3.891753,1999,221,3.483
3.166667,2004,292,3.496
4.020408,1992,160,4.004
4.524229,2003,765,3.692
2.907895,2002,275,3.45
3.695652,2002,706,3.017
3.523077,1928,536,1.941
4.059172,1995,370,3.445
3.532609,2004,916,3.457
4,2003,488,3.256
3.8,1998,68,3.583
3.96,2005,44,3.724
3.809524,2004,213,3.208
4.210526,1995,209,4.294
3.130551,2004,627,3.176
3.5625,1992,639,3.21
3.555556,1999,272,2.856
3.447368,1998,450,4.132
3.684211,2001,241,4.088
2.926714,2005,424,4.237
3.189333,1994,177,3.596
3.837838,2005,372,3.104
3.254042,2005,424,4.237
3.548387,2005,424,4.237
3.311927,1999,88,4.231
3.394737,2002,960,3.949
3.94,2003,318,3.755
4.454545,1974,133,4.404
3.416667,1976,255,3.758
3.822222,1998,376,3.83
3.75,1999,429,4.079
4.939394,1959,50,4.069
3.592593,1995,491,2.699
4.494624,2004,177,3.975
2.790698,2002,37,2.652
3.579832,1998,308,3.64
4.416667,2004,76,3.746
3.668394,2000,791,3.295
3.857143,2003,281,3.947
3.678508,1994,327,3.563
3.526316,1998,376,3.83
3.5,2004,138,3.581
4,2004,152,3.91
4.12,1956,675,3.869
3.784211,2004,401,3.514
3.576316,1995,391,4.034
3.994737,2001,247,3.707
3.933333,2000,499,2.989
4.517241,2000,720,3.813
2.956522,2000,554,3.361
4.73913,2001,336,3.434
3.919444,2005,309,3.763
4.648649,1976,69,3.893
3.960396,1989,316,4.057
3.379587,2002,541,3.091
3.432343,1988,466,4.125
3.488372,2005,492,2.339
3.327586,2005,316,3.622
3.967742,1974,593,3.969
4.235294,2004,417,3.077
3.591398,2004,132,4.194
4.1,1984,52,2.916
4.185185,2003,7,2.689
3.777778,1992,639,3.21
3.339286,1993,38,3.759
3.899408,1990,34,3.191
3.4,2000,218,3.783
3.953488,2005,659,3.473
3.197309,2003,406,3.552
3.817204,1963,358,3.912
4.680272,2004,555,3.558
3,2002,94,2.591
3.26087,2000,195,3.217
4.117647,2003,632,3.311
3.672414,2005,210,4.076
3.875,2005,316,3.622
3.662465,2005,316,3.622
3.379808,2003,389,3.52
3.764706,1998,474,3.001
3.5,2004,308,3.992
3.455298,2002,862,3.59
3.897959,2004,776,4.165
3.394402,1994,639,3.859
2.764706,1996,442,3.431
4.3125,2004,895,2.989
3.583333,2003,89,4.467
3.513274,2003,230,3.286
3.666667,1999,631,3.983
3.356568,1986,201,3.706
3.983051,1991,370,3.74
3.770992,2004,23,3.009
3.388889,1994,151,4.3
4.246377,1996,174,3.584
4,2005,22,3.406
3.915966,2003,55,3.777
3.540541,1999,272,2.856
3.084071,2003,247,2.941
3.288,2002,27,3.823
3.085014,1999,471,4.056
3.577143,1983,200,4.461
3.586777,2004,88,3.58
2.992063,1952,347,3.906
3.930233,1992,745,3.628
3.756757,1991,598,3.483
4.083682,2004,408,3.906
3.441176,1991,729,3.641
3.855491,2002,428,3.673
3.2,2002,801,3.335
3.86,2004,221,3.876
3.718535,2002,101,4.121
3.871795,2000,409,3.425
4.303704,1997,273,3.622
3.426667,2003,267,2.659
4.166667,2002,618,4.448
3.96,2005,714,3.08
3.836538,1930,113,4.016
4.214876,2004,786,3.681
3.748918,1984,25,3.825
3.444181,1999,965,4.16
3.8375,1980,200,4.544
3.44898,1999,393,3.963
4.315951,2004,377,3.374
3.006873,2005,17,2.903
3.545455,2004,450,3.695
3.666667,2004,416,2.681
3.568182,2002,329,4.03
3.151741,2004,515,3.675
3.458824,1954,737,3.968
3.490385,2005,62,4.014
5,1990,209,3.905
3.612903,2004,701,3.864
3.666667,2004,757,3.299
4.05,2000,243,3.89
4.852941,2005,220,2.992
3.558106,1967,82,3.67
3.534884,2004,377,3.374
4.140127,2005,22,3.406
3.363265,1987,164,3.33
3.758065,2005,72,3.832
3.464516,1959,352,3.651
3.792899,2004,631,3.616
3.326531,2003,480,4.154
4.089286,1995,209,4.294
3.404814,2000,324,4.405
3.798387,1999,107,3.629
3.365639,2004,608,3.435
3.565217,1999,554,3.69
3.678261,2003,17,4.068
3.390244,1998,646,3.701
3.764706,1998,694,3.716
3.470199,1999,52,4.325
3.597015,2000,266,2.82
4.002217,2004,234,3.675
3.496552,2002,697,3.825
3.311688,2005,714,3.08
3.428571,2002,332,3.781
3.702128,2001,417,3.184
4.185185,1999,47,2.763
3.920313,1998,8,3.524
4.046875,1995,525,4.339
4,2004,647,3.533
3.756579,2005,44,3.724
3.8125,2002,883,4.482
3.693878,2002,354,3.493
4.627907,1987,580,3.971
3.578571,2005,137,3.668
3.755814,2001,362,3.781
4,2003,318,3.755
3.740132,2000,234,3.705
3.423077,2004,895,2.989
3.531915,2005,3,4.071
4.11984,2005,863,3.825
3.620061,2005,307,3.443
4.230769,1999,219,3.399
3.25,2003,447,3.537
3.302214,2005,650,3.455
3.437908,1993,643,3.688
3.069444,2003,686,3.836
3.165854,2005,368,2.983
3.911585,1985,25,3.906
3.570213,2003,588,3.237
4.04,1999,511,3.606
3.787879,2004,72,3.174
3.333333,2003,753,3.424
2.695652,1979,88,3.448
4.434783,1998,838,3.334
3.213439,2005,44,3.724
3.370968,1994,516,4.01
3.897727,2005,136,3.383
4.287805,2000,474,3.204
4.021583,1968,112,3.116
3.828283,1991,589,3.963
4.232779,2005,368,2.983
3.681818,2003,30,3.733
4,2004,130,3.182
4.169591,2003,517,3.581
3.803922,2001,190,3.946
3.866667,2003,675,3.044
3.362069,2005,281,2.958
4.6875,2000,147,3.848
3.207921,2004,450,3.695
3.753846,2005,841,4.306
3.138889,2005,3,4.071
3.046154,2005,62,4.014
3.805882,2003,901,4.497
3.655689,1998,594,2.343
3.672,1991,589,3.963
3.557292,2005,76,3.253
4.148438,1990,364,3.81
3.855932,2004,895,2.989
3.114094,2000,245,3.337
4.436975,1996,260,3.481
3.259259,2004,444,3.284
3.416667,1996,6,3.477
3.645161,2003,89,4.467
4,2000,485,3.523
3.397436,1985,26,3.895
3.751163,1999,47,3.539
3.315353,2005,603,3.43
3.477273,1999,393,3.963
3.78629,2005,230,3.569
4.309524,1974,133,4.404
3.266968,2005,106,3.513
3.274262,1973,616,3.819
3.14,2003,290,2.881
3.423423,2004,285,3.609
3.341463,2005,4,3.554
3.124294,2005,308,3.53
3.649819,2004,858,4.304
3.336364,1995,386,3.716
3.540541,2005,464,2.811
3.801802,2004,262,2.943
3.810127,2004,705,2.86
4.308756,1998,535,3.72
4.271429,2004,883,3.416
3.804769,2004,871,3.836
3.548387,2004,629,3.257
3.562212,2001,584,3.365
3.196393,2004,113,2.602
3.304348,2002,76,4.005
3.139535,2004,308,3.992
3.52292,2004,105,4.468
3.603416,2004,285,3.398
3.620155,1992,424,3.44
3.15625,2002,706,3.017
3.396825,2004,450,3.695
4.07619,2004,358,3.442
3.506173,2003,753,3.424
3,2004,553,3.369
3.411765,1980,869,4.034
3.402564,1976,2,2.748
3.789157,1971,424,3.579
2.921659,1999,44,2.969
3.261462,2003,493,3.071
3.556586,2002,428,3.673
3.34,2001,241,4.088
4.567474,2002,275,3.45
2.76868,1976,318,3.644
4.741935,2004,40,3.321
4.075758,2005,919,3.209
3.523923,2003,851,3.512
3.657718,2004,647,3.533
3.284672,2004,217,3.482
3.268293,2002,246,3.395
3.743363,2002,285,3.974
3.423249,1999,791,3.584
3.666667,2005,424,4.237
3.690423,1964,317,3.918
3.616667,2004,42,3.421
3.442697,2003,531,3.974
3.921053,2004,532,2.981
3.085106,1995,889,2.99
3.773438,2001,362,3.781
3.051625,1999,609,3.131
3.60177,2004,434,3.471
3.922764,2003,632,3.311
3.658333,2004,499,3.518
