"","X","year","name","cluster","avgScore"
"4967",4967,"1999","Jaanam Samjha Karo",502,2.316456
"4968",4968,"1998","National Geographic: The Photographers",374,3.729373
"4969",4969,"1981","The Flame Trees of Thika",194,3.616216
"4970",4970,"1992","Damage",424,3.335091
"4971",4971,"1991","La Belle Noiseuse",336,3.22365
"4972",4972,"2003","Paycheck",823,3.374053
"4973",4973,"1939","W.C. Fields: You Can't Cheat an Honest Man",646,3.429379
"4974",4974,"1982","Alone in the Dark",693,2.445313
"4975",4975,"1909","D.W. Griffith: Years of Discovery 1909-1913",792,2.757009
"4976",4976,"1999","The Trench",612,2.96748
"4977",4977,"1988","The Great Outdoors",255,3.567892
"4978",4978,"2000","Freaks & Geeks: The Complete Series",187,4.303165
"4979",4979,"2002","Star Trek: Enterprise: Season 2",129,4.140332
"4980",4980,"2000","Dead or Alive 2",35,3.226629
"4981",4981,"1979","Dracula",824,3.048649
"4982",4982,"1990","Skinny Tiger,Fatty Dragon",349,2.641667
"4983",4983,"2004","Sarah McLachlan: Afterglow Live",635,3.899054
"4984",4984,"1995","Hiroshima",843,3.355705
"4985",4985,"1999","Lost & Found",576,2.998428
"4986",4986,"2002","The Shipment",59,2.203822
"4987",4987,"1999","Music of the Heart: Bonus Material",444,3.474227
"4988",4988,"2005","Saturday Night Live: The Best of John Belushi",241,3.989105
"4989",4989,"1999","Pantera: 3 Vulgar Videos From Hell",722,3.372727
"4990",4990,"1979","Taxi: Season 2",618,3.787802
"4991",4991,"2005","Barbie and the Magic of Pegasus",484,3.891457
"4992",4992,"1999","Kathy Smith: Kickboxing Workout",194,3.007692
"4993",4993,"2004","Chicago with Earth,Wind & Fire: Live at the Greek Theatre",371,3.561728
"4994",4994,"2002","Snapshots",518,2.91
"4995",4995,"2002","Crossroads",297,2.772266
"4996",4996,"2000","Gone in 60 Seconds",100,3.475493
"4997",4997,"2004","Alabama Love Story",363,2.331325
"4998",4998,"1948","Anna Karenina",699,3.115
"4999",4999,"2001","Lucky Break",797,2.919725
"5000",5000,"1994","Getting Even with Dad",604,3.133484
"5001",5001,"1998","Lulu on the Bridge",76,2.792079
"5002",5002,"2003","MTV Power Yoga",12,2.747475
"5003",5003,"2003","2003 World Series",303,3.075269
"5004",5004,"2001","Nowhere in Africa",454,3.87519
"5005",5005,"1995","Vampire in Brooklyn",66,2.634877
"5006",5006,"2004","The White Stripes: Under Blackpool Lights",201,3.894249
"5007",5007,"2002","Queer as F**k",190,2.138686
"5008",5008,"1998","The Pentagon Wars",355,3.503386
"5009",5009,"1984","Faerie Tale Theatre: Cinderella",20,3.160377
"5010",5010,"1990","Postcards from the Edge",414,3.259171
"5011",5011,"1992","Painted Skin",204,2.116883
"5012",5012,"2004","Miles Davis: Cool Jazz Sound",450,3.507937
"5013",5013,"1992","Under Suspicion",263,2.89644
"5014",5014,"1986","Alf: Season 1",293,3.667997
"5015",5015,"1981","Ragtime",689,3.496445
"5016",5016,"1996","Set It Off",383,3.577762
"5017",5017,"1963","A New Kind of Love",478,3.04955
"5018",5018,"2001","Fruits Basket",350,4.539143
"5019",5019,"1944","The Princess and the Pirate",553,3.169399
"5020",5020,"2003","Johnny English",757,2.821985
"5021",5021,"1990","Tales from Avonlea",87,3.8
"5022",5022,"2001","Little Otik",123,3.393498
"5023",5023,"2002","Take Care of My Cat",418,3.034682
"5024",5024,"1983","The Greatest American Hero: Season 3",196,3.706349
"5025",5025,"1985","Mask: Director's Cut",246,3.821087
"5026",5026,"2004","Kathy Griffin: Allegedly",672,3.795648
"5027",5027,"1980","Bad Timing",65,3.041667
"5028",5028,"1998","Whispering Corridors",596,2.813472
"5029",5029,"1999","Children of the Century",547,3.06391
"5030",5030,"1997","Black Scorpion 2: Ground Zero",181,2.269737
"5031",5031,"2002","Satin Rouge",426,3.03259
"5032",5032,"1983","Legend of the Eight Samurai",83,2.233645
"5033",5033,"1993","Son in Law",669,3.264219
"5034",5034,"1989","Dick Francis Mysteries",294,2.489209
"5035",5035,"1998","54",719,3.092841
"5036",5036,"1998","Ernest in the Army",472,2.743902
"5037",5037,"1997","Hameshaa",578,2.324675
"5038",5038,"1996","American Strays",33,2.459854
"5039",5039,"2003","Detention",791,2.76129
"5040",5040,"1994","The Endless Summer II",761,3.936215
"5041",5041,"1998","Clay Pigeons",291,3.440784
"5042",5042,"2003","Deliver Us From Eva",509,3.600278
"5043",5043,"1963","The Dick Van Dyke Show: Season 3",709,3.971842
"5044",5044,"2003","The Second Coming",161,3.175182
"5045",5045,"1969","The Trouble With Girls",281,3.511628
"5046",5046,"2003","Iron Maiden: Visions of the Beast",67,3.747126
"5047",5047,"2001","Max Keeble's Big Move",723,3.262965
"5048",5048,"2002","Gene Kelly: Anatomy of a Dancer",135,3.9437
"5049",5049,"1982","Rehearsal for Murder",322,2.865672
"5050",5050,"1953","Roman Holiday",751,4.091276
"5051",5051,"1983","Queen: On Fire: Live at the Bowl",391,3.673759
"5052",5052,"1991","Separate But Equal",583,3.859558
"5053",5053,"1937","Laurel and Hardy: Way Out West / Block-Heads",645,3.753138
"5054",5054,"1996","Mission: Impossible",328,3.525801
"5055",5055,"1998","Hope Floats",708,3.505587
"5056",5056,"1994","Angels in the Outfield",690,3.226102
"5057",5057,"2004","WWE: Unforgiven 2004",288,3.820069
"5058",5058,"2004","Swades",54,3.706924
"5059",5059,"1981","Outland",804,3.40932
"5060",5060,"1990","Campion: Flowers for the Judge",69,3.782143
"5061",5061,"1994","The Bodyguard from Beijing",375,3.479191
"5062",5062,"1980","The Monster Club",59,2.942446
"5063",5063,"1997","Mouse Hunt",163,3.178683
"5064",5064,"2005","Left Behind: World at War",83,3.371506
"5065",5065,"1933","W.C. Fields: Six Short Films",646,3.161111
"5066",5066,"1994","New Legend of Shaolin",478,3.538222
"5067",5067,"2000","Molokai: The Story of Father Damien",50,3.511811
"5068",5068,"1970","Alice in Acidland / Smoke and Flesh",184,1.891192
"5069",5069,"1991","Sleeping With the Enemy",353,3.73651
"5070",5070,"1998","Nazca: Betrayal of Humanity",104,2.956835
"5071",5071,"2005","Fever Pitch",137,3.668504
"5072",5072,"2001","Visitor Q",435,3.082527
"5073",5073,"1998","Nightwatch",118,2.978185
"5074",5074,"1965","Major Dundee",262,3.311688
"5075",5075,"1973","High Plains Drifter",118,3.989826
"5076",5076,"2003","Atlantis: Milo's Return",691,3.190686
"5077",5077,"1996","Sworn To Justice",296,2.518519
"5078",5078,"2003","Harvie Krumpet",440,3.286275
"5079",5079,"1947","Copacabana",335,3.042553
"5080",5080,"1975","Dario Argento Collection: Vol. 3: Deep Red",713,3.398026
"5081",5081,"2003","WWE: From the Vault: Shawn Michaels",695,3.797814
"5082",5082,"1975","The Lost Honor of Katharina Blum",310,3.369775
"5083",5083,"1986","The Worst Witch",352,3.390208
"5084",5084,"1981","Escape from New York",280,3.488262
"5085",5085,"2003","Seabiscuit",17,3.974011
"5086",5086,"2000","In the Weeds",682,2.919492
"5087",5087,"1999","Mystery,Alaska",603,3.680465
"5088",5088,"1987","Dirty Dancing: Bonus Material",34,3.330827
"5089",5089,"2002","Fushigi Yugi: The Mysterious Play: Eikoden",397,3.80303
"5090",5090,"1983","The Survivors",448,2.937423
"5091",5091,"1979","Star Blazers: Series 3: The Bolar Wars",324,3.412281
"5092",5092,"1997","Buffy the Vampire Slayer: Season 2",324,4.380798
"5093",5093,"1955","It Came From Beneath the Sea",13,3.248408
"5094",5094,"1974","The Year Without a Santa Claus",95,3.623382
"5095",5095,"2003","Running on Karma",436,3.043033
"5096",5096,"2005","My Summer of Love",658,2.81608
"5097",5097,"1963","Bye Bye Birdie",715,3.476881
"5098",5098,"2001","Pyaar Ishq aur Mohabbat",502,2.480519
"5099",5099,"2002","Devdas",558,3.534562
"5100",5100,"2001","Queensryche: Live Evolution",190,3.651515
"5101",5101,"2004","Taboo: The Beginning of Erotic Cinema",619,2.467836
"5102",5102,"1971","Dr. Jekyll and Sister Hyde",829,2.664179
"5103",5103,"1993","The Simpsons: Season 5",135,4.542491
"5104",5104,"2002","The Four Feathers",152,3.330589
"5105",5105,"1985","Just One of the Guys",852,3.557602
"5106",5106,"1994","House Party 3",821,2.587821
"5107",5107,"2001","Barbra Streisand: Timeless: Live in Concert",129,3.702555
"5108",5108,"2003","Treasure Hunt",329,1.773109
"5109",5109,"1968","The Devil Rides Out",158,3.253112
"5110",5110,"1920","The Mark of Zorro / Don Q: Son of Zorro",149,3.102881
"5111",5111,"2003","Seducing Doctor Lewis",505,3.567502
"5112",5112,"2000","What Lies Beneath",409,3.512847
"5113",5113,"1985","Subway",74,2.849758
"5114",5114,"2003","Celia Cruz: Eternal Voice",450,3.017857
"5115",5115,"2003","Betterman: Complete Collection",43,3.034722
"5116",5116,"1955","Queen Bee",190,3.335038
"5117",5117,"1959","Room at the Top",27,3.612732
"5118",5118,"1995","Devil in a Blue Dress",509,3.37229
"5119",5119,"2004","Charlie",292,2.681373
"5120",5120,"2000","The Adventures of Felix",88,3.144077
"5121",5121,"2003","The Medallion",88,3.030023
"5122",5122,"1985","Original Dirty Pair",475,3.240664
"5123",5123,"1994","Darkside Blues",810,2.953668
"5124",5124,"1956","Rodan",354,3.032653
"5125",5125,"1979","The Story of Jesus for Children",439,3.113043
"5126",5126,"2001","The Learning Curve",225,2.359477
"5127",5127,"2002","The Sea",133,2.839431
"5128",5128,"2002","Bob the Builder: Can We Fix It?",28,3.550691
"5129",5129,"1988","Permanent Record",209,3.128571
"5130",5130,"1999","Dudley Do-Right",571,2.42067
"5131",5131,"1998","Sometimes They Come Back For More",385,2.741325
"5132",5132,"2002","Kylie Minogue: Live in Sydney",271,3.215116
"5133",5133,"1926","Sparrows",219,3.017094
"5134",5134,"1961","Salvatore Giuliano",105,3.217105
"5135",5135,"1994","Blink",42,3.454391
"5136",5136,"1976","F for Fake",366,3.58811
"5137",5137,"1985","Out of Africa",640,3.732186
"5138",5138,"2004","WWE: Hard Knocks: The Chris Benoit Story",371,3.675719
"5139",5139,"1994","A Simple Twist of Fate",412,3.506839
"5140",5140,"1993","Fearless",175,3.366645
"5141",5141,"1984","The Philadelphia Experiment",552,3.405966
"5142",5142,"2004","Beatles: From the Beginning to the End",276,2.591398
"5143",5143,"1959","Shadows",647,3.548077
"5144",5144,"2001","Colin's Sleazy Friends",657,1.814634
"5145",5145,"2000","Elizabeth",425,3.784211
"5146",5146,"2005","Dominion: Prequel to the Exorcist",444,2.659549
"5147",5147,"2002","W.A.S.P.: The Sting",632,2.906475
"5148",5148,"1998","All the Little Animals",551,3.263441
"5149",5149,"1986","The Great Mouse Detective",552,3.602059
"5150",5150,"2005","The Great Escape: Nova",101,3.462366
"5151",5151,"1971","Bedknobs and Broomsticks",805,3.812685
"5152",5152,"2002","Clifford: King Clifford / Be My Big Red Valentine",23,3.48227
"5153",5153,"2004","Megalodon",344,2.230415
"5154",5154,"2005","Constantine",22,3.405241
"5155",5155,"1982","Sword of the Valiant",369,2.650794
"5156",5156,"2004","Blue Collar Comedy Tour Rides Again",177,3.975047
"5157",5157,"1999","Shark Attack",816,2.619608
"5158",5158,"1966","Hogan's Heroes: Season 2",342,3.954071
"5159",5159,"2002","The Real World Movie: The Lost Season",165,1.746082
"5160",5160,"1992","Cows",297,2.8
"5161",5161,"2005","Pride FC: Body Blow",162,3.617021
"5162",5162,"2002","Heaven",249,3.126861
"5163",5163,"2001","Dangerous Child",178,2.956897
"5164",5164,"1998","The Hanging Garden",133,3.107496
"5165",5165,"2004","Yakuza Demon",681,3.23741
"5166",5166,"1963","The Twilight Zone: Vol. 30",326,4.084538
"5167",5167,"1995","Ruth Rendell: Simisola",472,3.190476
"5168",5168,"2003","Lawrence of Arabia: The Battle for the Arab World",85,3.654822
"5169",5169,"1992","My Cousin Vinny",812,3.818322
"5170",5170,"1996","The Pallbearer",552,2.358036
"5171",5171,"2003","Guilty by Association",72,1.665973
"5172",5172,"1999","Framed",151,2.369565
"5173",5173,"1997","Roots of Rhythm",428,3.028037
"5174",5174,"1978","The Rutles",52,3.393723
"5175",5175,"2002","Under One Roof",416,2.938137
"5176",5176,"1972","Blacula",437,2.7875
"5177",5177,"2001","Abandoned",769,2.971545
"5178",5178,"1939","Son of Frankenstein / Ghost of Frankenstein",444,3.788018
"5179",5179,"1989","Her Alibi",637,2.978694
"5180",5180,"1999","The Confession",310,3.059813
"5181",5181,"2003","Under the Tuscan Sun",416,3.584443
"5182",5182,"2004","Harry and Max",295,2.817172
"5183",5183,"1997","100 Years of Comedy",149,2.707317
"5184",5184,"2000","'N Sync: Making of the Tour",4,2.78453
"5185",5185,"2004","Shadow of Fear",228,2.773922
"5186",5186,"1966","Georgy Girl",401,3.251121
"5187",5187,"1968","Funny Girl",195,3.664492
"5188",5188,"2005","Fafner",248,3.54023
"5189",5189,"2002","ECW: Anarchy Rulz '99",90,3.769231
"5190",5190,"1981","Mommie Dearest",471,3.659474
"5191",5191,"2000","Vertical Limit",229,3.119739
"5192",5192,"2000","Sting: The Brand New Day Tour",480,3.637602
"5193",5193,"2001","Sex and a Girl",536,2.347222
"5194",5194,"2001","Lawless Heart",323,2.741135
"5195",5195,"2004","Undercover Kids",416,2.352941
"5196",5196,"1998","All the Rage",551,2.589669
"5197",5197,"1999","Wishmaster / Wishmaster 2: Evil Never Dies",8,3.339877
"5198",5198,"2003","The Inspector Lynley Mysteries: Playing for Ashes",8,4.005
"5199",5199,"2000","Baise Moi",618,2.689655
"5200",5200,"2004","Alila",744,2.185897
"5201",5201,"1999","Lover's Prayer",365,2.149378
"5202",5202,"1985","Care Bears: Adventures in Care-a-lot",208,3.742112
"5203",5203,"2004","Frankenstein",151,2.82342
"5204",5204,"2004","The O.C.: Season 2",454,4.136463
"5205",5205,"2000","Kandukonden Kandukonden",853,3.190931
"5206",5206,"2002","Daria: Is it College Yet?",330,3.639594
"5207",5207,"1953","Project Moonbase",721,2.643939
"5208",5208,"2000","Hard Core Logo",249,2.428078
"5209",5209,"1997","Dein Perry's: Tap Dogs",26,3.238095
"5210",5210,"1925","Grass: A Nation's Battle for Life",691,3.390244
"5211",5211,"1947","New Orleans",735,3.083333
"5212",5212,"1994","Cadfael: The Sanctuary Sparrow",201,3.987826
"5213",5213,"2002","Legion of the Dead",441,1.585938
"5214",5214,"1970","The Bird with the Crystal Plumage",95,3.151899
"5215",5215,"1958","King Creole",308,3.271513
"5216",5216,"1943","Val Lewton: The Seventh Victim / Shadows in the Dark: The Val Lewton Legacy",592,3.20202
"5217",5217,"1991","Rhapsody in August",846,3.431765
"5218",5218,"2003","Superman & Friends",701,2.94
"5219",5219,"2001","Miracle of the Cards",824,3.303167
"5220",5220,"2000","Drowning Mona",122,2.885803
"5221",5221,"1978","The Big Sleep",132,3.176526
"5222",5222,"2004","Highlander: Unholy Alliance",170,3.971292
"5223",5223,"1999","Girl,Interrupted",790,3.509959
"5224",5224,"2003","Bus 174",852,3.442932
"5225",5225,"1997","The Nazis: A Warning from History",194,3.873494
"5226",5226,"1998","Rushmore",366,3.762952
"5227",5227,"2001","Angel Eyes",670,3.089211
"5228",5228,"2002","The Last Game",165,2.967568
"5229",5229,"1984","Transformers: Season 1",315,3.929299
"5230",5230,"2003","Girls Will Be Girls",494,2.902498
"5231",5231,"1927","The General (Silent)",225,3.854977
"5232",5232,"2001","Midsomer Murders: A Worm in the Bud",199,4.043424
"5233",5233,"2004","Alien 3000",854,1.741463
"5234",5234,"2005","The Land Before Time XI: The Invasion of the Tinysauruses",70,3.890519
"5235",5235,"1989","She Devil",158,2.679016
"5236",5236,"1985","Lifeforce",296,3.12298
"5237",5237,"1995","To Die For",761,3.243595
"5238",5238,"2003","Miss Spider's Sunny Patch Kids",328,3.400697
"5239",5239,"2005","The Longest Yard",44,3.723653
"5240",5240,"1992","The Last of His Tribe",281,3.422131
"5241",5241,"2004","The Wiggles: Wiggly Playtime",601,3.478754
"5242",5242,"2001","Get Well Soon",202,2.634218
"5243",5243,"2000","Romeo Must Die",99,3.373517
"5244",5244,"1969","Women in Love",180,3.1875
"5245",5245,"2000","Malena",649,3.62651
"5246",5246,"2003","Art of Revenge",623,2.414201
"5247",5247,"2002","Chris Botti & Friends: Night Sessions: Live in Concert",31,3.350282
"5248",5248,"2001","The Diamond of Jeru",656,2.654545
"5249",5249,"2002","Raaz",477,2.84466
"5250",5250,"1986","The Money Pit",59,3.49607
"5251",5251,"2000","Caribbean Dreaming: U.S. Virgin Islands",129,1.566372
"5252",5252,"1999","World Almanac Video: The Expanding Universe",480,3.912903
"5253",5253,"1970","Beneath the Planet of the Apes",695,3.551402
"5254",5254,"2000","The Ladies Man",464,3.073068
"5255",5255,"1994","City Slickers II: The Legend of Curly's Gold",201,3.138377
"5256",5256,"1984","Unfaithfully Yours",624,2.818182
"5257",5257,"2003","The Secret Lives of Dentists",52,2.843497
"5258",5258,"1990","Ken Burns' Civil War",61,4.364694
"5259",5259,"2000","Deep Water",461,2.421053
"5260",5260,"1965","Samurai Spy",602,2.923077
"5261",5261,"2003","Looney Tunes: Reality Check!",654,3.155235
"5262",5262,"1968","Les Biches (Bad Girls)",419,2.875862
"5263",5263,"1969","Medium Cool",714,3.247191
"5264",5264,"2004","Denise Austin: Personal Training System",185,3.247191
"5265",5265,"1968","Girl on a Motorcycle",146,2.265306
"5266",5266,"1998","Scarred City",710,2.637584
"5267",5267,"2003","Untold Scandal",235,3.398082
"5268",5268,"2004","Denis Leary: The Complete Denis Leary",196,3.754727
"5269",5269,"2005","Ring of Fire: The Emile Griffith Story",31,3.369565
"5270",5270,"2002","La Vie Promise",336,2.641221
"5271",5271,"1993","Cyborg 2",698,2.562821
"5272",5272,"1953","Invaders from Mars",67,3.374888
"5273",5273,"2004","Ani DiFranco: Trust",846,3.556213
"5274",5274,"1995","Zero Woman",564,2.449827
"5275",5275,"1997","Ernest Goes to Africa",472,2.768293
"5276",5276,"1999","The Witness",59,2.439024
"5277",5277,"2001","The Anniversary Party",88,3.127862
"5278",5278,"1993","My Favorite Season",12,3.183158
"5279",5279,"1998","Fatal Pursuit",711,2.074866
"5280",5280,"1956","The Court Jester",281,3.864992
"5281",5281,"2004","Paranoia 1.0",299,1.957143
"5282",5282,"1985","Beach Boys: An American Band / Brian Wilson: I Just Wasn't Made for These Times",201,3.172414
"5283",5283,"2002","Hellsing",625,4.125346
"5284",5284,"2004","Linkin Park/Jay-Z: Collision Course",211,3.772277
"5285",5285,"1959","The Tingler",80,3.451585
"5286",5286,"2004","Love Object",365,2.691884
"5287",5287,"1967","Bonnie and Clyde",730,3.7604
"5288",5288,"1965","Gigantor",264,2.74
"5289",5289,"1984","The Victim",817,2.757282
"5290",5290,"1997","Beast Wars Transformers: Season 2",459,3.862197
"5291",5291,"1990","Grateful Dead: View from the Vault 3",465,3.757261
"5292",5292,"2002","Alias: Season 2",618,4.391587
"5293",5293,"1992","Patriot Games",423,3.93789
"5294",5294,"1952","Tom and Jerry: Whiskers Away!",155,3.859121
"5295",5295,"1955","The Swindle",88,3.382436
"5296",5296,"2003","Camp",319,2.981592
"5297",5297,"2000","Aqua Teen Hunger Force: Vol. 2",32,4.248327
"5298",5298,"1999","Storm of the Century",531,3.618629
"5299",5299,"1993","Dragon Ball Z: Broly: The Legendary Super Saiyan",855,3.541649
"5300",5300,"1996","Kids Return",430,3.028674
"5301",5301,"2000","Tequila Body Shots",163,2.21519
"5302",5302,"2003","Chased by Dinosaurs: Three Walking with Dinosaurs Adventures",619,3.8019
