"movie_year","movie_cluster","movie_avgScore"
"1984",135,4.145889
"1990",397,4.284265
"1997",61,3.571383
"2004",824,3.997548
"1996",258,3.810793
"1974",758,3.448826
"1987",428,3.386663
"1996",757,2.957558
"2000",674,4.314677
"2002",788,3.35914
"1980",200,4.543761
"2001",625,4.115143
"2002",187,4.045155
"1980",80,4.064318
"1965",326,4.051303
"1977",208,3.390264
"1994",151,4.299842
"2003",365,3.694041
"2003",551,2.883183
"1988",519,3.840361
"1996",51,3.804783
"2000",87,3.808471
"2004",480,4.010509
"2000",680,2.117175
"2004",735,3.042142
"1996",66,4.032409
"1993",827,3.715727
"2002",183,3.879123
"2000",613,3.604581
"2002",448,3.973433
"1990",209,3.904908
"1999",316,3.779813
"1996",266,3.492607
"1999",9,3.156884
"2002",500,3.941281
"2001",729,3.406112
"1998",332,3.278947
"1989",457,3.582848
"2004",285,3.398866
"1971",293,3.219834
"1996",598,3.529831
"1976",642,3.790645
"1982",465,2.810827
"2001",91,2.953772
"2002",136,3.158269
"2000",949,4.087545
"1975",267,4.173679
"1973",118,3.989826
"2001",706,3.18458
"1984",536,3.985602
"1997",5,3.434372
"1976",551,3.954659
"1979",835,3.449535
"1964",86,3.984186
"1984",255,3.83355
"2003",255,3.549393
"2002",370,2.986627
"1993",525,3.773032
"1988",469,3.709993
"2003",22,3.720851
"2004",5,3.748854
"1992",652,3.314659
"2004",401,3.415171
"2004",5,3.748854
"2002",129,3.44278
"1991",589,3.962426
"1977",412,3.725198
"1987",354,3.569392
"2005",404,3.881081
"2000",393,3.263947
"1998",964,3.760764
"2003",618,4.248265
"2002",667,3.739803
"1993",535,3.515572
"2003",281,3.946369
"1999",604,3.155789
"1988",466,4.125148
"2004",525,3.276135
"2003",328,3.861951
"1997",615,3.55724
"1986",43,3.941738
"1987",25,3.338812
"1940",518,3.974714
"2004",895,2.988401
"2003",9,3.551792
"2002",255,3.453337
"2004",224,3.196941
"1989",772,3.56097
"2003",480,4.154146
"1973",569,3.260371
"1986",870,3.513828
"2000",229,3.119739
"1992",694,3.559337
"2004",824,3.997548
"1999",210,3.234951
"2002",777,3.78504
"2002",546,3.590833
"1998",561,3.55142
"2003",261,3.210328
"1999",943,3.48652
"2004",983,3.360622
"1982",945,3.918689
"2004",80,3.388169
"1990",583,3.555259
"2002",138,3.078568
"1993",323,3.245333
"2000",177,4.078933
"2003",711,2.958416
"1999",887,3.958957
"2002",645,3.234633
"2001",247,3.706658
"1995",209,4.294731
"1947",339,3.633469
"1992",580,3.813993
"1987",72,3.702723
"1993",111,4.066515
"2000",165,3.534721
"2003",378,3.30024
"2000",132,2.971102
"2003",689,3.5042
"2001",639,4.389324
"2003",582,3.783133
"2000",251,3.766328
"2002",616,3.112348
"1998",964,3.760764
"2002",349,3.9337
"1996",328,3.525801
"1994",652,3.367352
"1994",791,4.094501
"2001",757,3.634672
"1996",995,3.15391
"2003",47,3.080214
"1994",967,2.803758
"2004",503,2.739799
"2004",555,3.557411
"2001",627,3.892619
"2004",337,3.874524
"1982",9,3.682342
"1998",315,3.240763
"1993",138,3.752908
"1989",529,3.413023
"2001",475,3.135938
"2004",560,3.563391
"2004",379,4.309204
"1999",132,3.70117
"1995",290,3.891789
"2001",352,3.768131
"1941",731,4.021559
"2003",921,3.104209
"1992",204,3.434482
"1984",25,3.824439
"2000",244,3.313499
"2004",724,3.585474
"1992",540,2.996031
"1968",703,3.603036
"1977",412,3.725198
"1991",775,2.978261
"2004",740,3.143065
"2001",148,4.434549
"1999",643,3.299711
"2002",645,3.234633
"2005",230,3.569443
"1997",348,3.147175
"1952",347,3.905969
"2000",138,3.456863
"1955",80,3.737772
"1997",123,3.557391
"2000",354,3.789676
"1967",7,4.137202
"1971",623,3.734911
"2000",734,3.491382
"2002",285,3.973624
"1966",405,3.977485
"1997",598,3.699458
"2002",200,3.549751
"1982",596,3.830012
"1994",252,3.456659
"1999",88,3.809036
"2003",450,3.308089
"2000",218,3.78264
"1992",448,3.850438
"2002",246,3.394893
"2002",408,3.871634
"1999",552,4.306806
"1994",652,3.367352
"1998",177,3.867061
"1994",285,3.950556
"1986",584,3.950948
"1934",221,4.025291
"2004",337,3.874524
"2001",274,4.342315
"1986",221,3.425965
"2001",806,3.091067
"1997",801,3.785844
"1997",363,3.874878
"1987",365,3.485795
"1960",835,3.804845
"2004",639,3.016233
"1992",639,3.209763
"2000",100,3.475493
"1936",267,3.94779
"2003",787,2.979341
"1998",272,3.461176
"1986",617,4.06624
"1994",485,3.764224
"1996",107,3.770553
"2003",730,3.823935
"1955",80,3.737772
"2001",352,3.768131
"2003",562,3.751092
"1996",42,3.412418
"1992",986,3.230163
"2001",595,3.031219
"1959",107,3.325218
"1989",727,2.978241
"2002",218,3.587841
"1996",756,3.41503
"2002",438,2.993749
"2000",720,3.813252
"2004",401,3.415171
"2001",149,3.556908
"1994",791,4.094501
"2000",503,3.784194
"1985",44,4.013876
"2001",92,4.091973
"1991",993,3.522345
"2001",269,3.47273
"2001",557,3.684353
"1994",317,4.59329
"1983",131,3.006103
"2004",746,3.764314
"1994",274,3.704826
"1992",340,3.830499
"1979",554,3.862947
"1998",167,4.232445
"2004",5,3.748854
"2000",949,4.087545
"1986",617,4.06624
"1974",593,3.969932
"2004",152,3.910232
"1978",490,2.939649
"2001",583,3.317299
"2004",132,4.194235
"2005",61,3.730468
"2003",17,3.704385
"1987",82,3.910598
"1994",524,3.967309
"1990",302,3.762907
"1956",331,2.88785
"2003",846,2.503372
"2004",521,4.186571
"1977",114,3.785356
"1999",118,4.030182
"1998",783,3.508274
"2003",427,2.906819
"2001",673,3.083337
"2000",485,3.868303
"1989",944,3.462453
"1995",285,4.082388
"1961",340,4.1848
"1991",571,3.301314
"1990",291,3.360292
"2001",699,2.964044
"1994",485,3.764224
"2001",625,4.115143
"2002",109,3.99115
"2004",423,3.580918
"2000",107,3.45895
"1998",177,3.867061
"2000",328,3.346214
"2003",787,2.979341
"1998",393,4.191832
"2001",586,3.398229
"1991",52,4.312076
"1996",233,3.913269
"1940",897,3.780108
"1998",26,4.06352
"2000",655,3.277135
"2003",872,2.952272
"2004",928,3.540986
"1996",119,3.324331
"1996",805,3.574021
"1997",61,3.571383
"2000",87,3.808471
"1990",491,3.649216
"1981",336,4.50428
"1990",214,3.544312
"2005",404,3.881081
"1996",571,3.452526
"2004",488,3.481127
"1998",659,3.935818
"1998",580,3.52642
"1995",542,3.455464
"2000",676,3.574266
"2004",832,4.144885
"1999",552,4.306806
"2002",187,4.045155
"1996",298,3.472791
"1986",578,3.675287
"1992",580,3.813993
"2003",195,3.370307
"1983",447,3.741703
"1999",774,3.054945
"1972",458,3.436436
"2000",503,3.784194
"1976",315,3.473603
"1973",687,3.626267
"2004",395,3.492618
"2004",423,3.580918
"1993",325,3.767513
"2003",284,3.512085
"1990",42,3.864556
"2004",553,3.527308
"1995",580,3.561313
"2003",10,3.064583
"2003",653,3.16422
"2002",255,3.213287
"2002",408,3.871634
"1955",783,3.585987
"1995",301,3.475955
"1998",681,3.317208
"2003",973,2.788839
"1999",604,3.155789
"1994",151,4.299842
"1989",491,3.325481
"1987",753,3.692693
"2004",582,3.659363
"1995",150,4.133081
"1985",59,4.053373
"2001",148,4.434549
"2000",246,3.02853
"2003",162,3.74779
"1998",772,3.378151
"2001",265,2.996884
"1997",348,3.147175
"2004",983,3.360622
"1988",134,3.384404
"2003",281,3.946369
"1995",104,4
"1999",221,3.487897
"1967",282,3.946067
"1987",72,3.702723
"1999",841,3.639514
"2000",310,3.144475
"2002",935,3.538392
"2002",618,4.448881
"1986",221,3.425965
"1995",561,3.962252
"1996",573,3.753031
"2000",720,3.813252
"2004",560,3.274906
"1991",152,3.52191
"1992",160,3.388518
"2002",624,3.399151
"1998",817,3.696583
"1988",178,3.803171
"2004",138,3.581113
"2001",729,3.406112
"2001",357,3.762917
"2003",308,4.415645
"1993",815,3.831679
"2000",147,3.848377
"1990",568,3.277901
"1984",718,3.764079
"1959",212,4.158199
"2001",602,3.086274
"1991",103,3.448113
"1991",168,2.991508
"1997",173,3.520325
"1958",462,3.731566
"2004",757,3.298825
"2004",71,3.255195
"1997",252,3.767373
"2001",863,3.924927
"1988",42,3.262768
"2002",640,1.882353
"2003",389,3.519844
"1989",316,4.056715
"1998",149,3.665269
"2002",415,3.751165
"1982",107,3.264683
"1996",209,3.260393
"1995",379,4.371916
"2003",675,3.651856
"2002",598,3.347065
"2004",874,3.149606
"1990",133,3.6791
"1957",303,4.166029
"2004",42,3.421756
"2001",627,3.892619
"1945",884,3.639617
"2004",178,3.525817
"1996",259,3.857214
"1986",671,3.412514
"1999",841,3.639514
"2000",12,3.562946
"1973",112,3.970474
"1995",136,3.635118
"2004",88,3.57988
"1955",49,4.0576
"1980",299,3.480145
"1988",42,3.262768
"1986",843,3.129694
"1999",272,2.855278
"2004",80,3.342418
"2002",537,3.793098
"2001",90,3.681654
"2004",218,3.281468
"1975",555,3.313433
"1983",447,3.741703
"2003",806,2.929445
"1956",77,3.76623
"2003",245,3.507945
"2004",354,3.750411
"1990",491,3.649216
"1988",101,3.473286
"1995",350,3.81084
"2003",22,2.892515
"2004",499,3.517816
"1993",887,3.720569
"1997",167,3.708928
"1994",317,4.59329
"1973",293,3.698467
"2000",409,3.425384
"1987",418,3.909964
"2002",982,3.367374
"1997",572,3.940682
"2004",891,2.712766
"2001",406,3.219777
"1998",806,3.534112
"2001",699,2.964044
"2004",553,3.527308
"2004",78,3.281634
"2000",827,3.692869
"1996",54,3.008375
"1983",622,3.818948
"1994",18,3.783565
"1987",25,3.338812
"2001",149,3.556908
"1997",136,3.616461
"2004",401,3.415171
"1982",556,3.540525
"1967",7,4.137202
"2002",801,3.334195
"1992",874,3.963429
"1988",196,3.190856
"2000",613,3.152062
"2001",557,3.684353
"1995",526,3.556434
"2002",159,3.410992
"1981",336,4.50428
"2003",406,3.55219
"2003",152,3.183777
"2004",379,4.309204
"1963",555,3.611535
"1962",553,3.858262
"2003",318,3.755254
"2002",706,3.017132
"1999",393,3.962955
"2004",177,3.975047
"2005",905,3.487805
"2004",553,3.527308
"1934",241,4.007909
"1993",323,3.554147
"1998",21,3.522611
"1999",674,4.280419
"1982",636,3.826373
"1979",615,3.799575
"1999",897,3.816195
"2003",661,3.136057
"1962",906,3.821736
"1960",698,3.939973
"1994",842,3.090931
"1984",81,3.22304
"1999",68,3.381892
"2004",967,3.875302
"1995",269,2.454982
"2004",735,3.042142
"1999",136,3.552572
"2001",794,3.505338
"2003",17,4.068354
"1989",892,3.974412
"1955",49,4.0576
"2002",307,2.900805
"1989",683,3.164225
"2003",443,3.360761
"1999",420,3.217117
"1993",527,3.82545
"2005",710,3.597737
"1992",86,3.769887
"1940",150,3.957464
"2001",527,3.223061
"1999",107,3.628809
"1937",130,3.997896
"1982",427,3.845599
"1998",741,3.143272
"2001",63,3.032425
"1969",347,2.864686
"2003",823,3.374053
"1984",88,3.956728
"1991",851,3.574464
"1999",253,3.587593
"1951",534,3.885234
"2004",917,3.473693
"1964",246,4.116601
"2000",554,3.3613
"1988",372,3.672714
"2001",629,3.250885
"2002",165,3.788941
"2003",416,3.584443
"2002",411,2.944463
"2002",137,2.785349
"1987",781,3.655432
"1988",126,4.230409
"1987",65,3.532533
"2001",434,3.861364
"2004",519,4.470337
"1987",152,3.448489
"1984",88,3.956728
"1996",448,3.34317
"1998",452,3.526743
"1999",224,3.566648
"1953",67,3.374888
"2002",255,3.453337
"1987",284,3.5485
"2001",106,3.192213
"1982",264,3.692374
"1986",221,3.425965
"1996",529,3.72429
"1993",464,2.699867
"2000",129,4.163439
"2001",251,3.279928
"1999",595,3.054911
"1994",619,4.195069
"1967",282,3.946067
"1980",190,3.288518
"1984",101,3.671385
"2003",29,3.388183
"1988",317,3.643462
"2000",258,3.710076
"2004",428,3.716396
"1992",160,3.388518
"1992",100,3.494811
"2004",363,3.555816
"2004",401,3.514684
"1979",224,3.672235
"2004",74,3.940309
"1993",111,4.066515
"2004",627,3.175679
"2004",350,3.751418
"1995",443,3.778766
"1952",74,4.089568
"2002",736,3.291538
"2002",151,2.375277
"1991",561,3.70248
"1994",33,3.06574
"1988",126,3.791571
"1988",554,3.892577
"1992",78,3.30859
"1988",466,4.125148
"1998",830,3.529297
"2002",58,4.333822
"1993",22,3.52801
"2003",357,3.54584
"1986",543,3.626619
"1993",239,3.389125
"1997",629,3.391542
"2000",279,3.789395
"1991",52,4.312076
"2004",273,3.385696
"2005",461,3.266101
"1992",536,3.833108
"1982",33,3.346168
"2004",279,3.601244
"1995",344,2.842554
"2003",406,3.55219
"1987",65,3.532533
"1987",555,3.469834
"2005",714,3.081137
"2002",598,3.347065
"1991",57,2.423409
"1995",266,3.51691
"1983",563,3.770868
"2003",632,3.311109
"1999",393,3.962955
"1991",135,4.404675
"2002",408,3.871634
"1994",25,3.219437
"1968",303,3.796502
"1995",828,3.788651
"1991",851,3.574464
"1990",102,2.912784
"2000",824,3.064527
"2004",95,3.688752
"1998",68,3.582925
"1995",254,3.814631
"1988",976,3.848941
"1991",52,4.312076
"1996",881,3.136411
"2001",614,3.132538
"1980",80,4.064318
"2002",258,3.61773
"2001",997,3.530347
"1997",101,3.115844
"2000",147,3.848377
"1995",136,3.635118
"2000",647,3.157656
"2003",851,3.51149
"2003",661,3.136057
"1995",350,3.81084
"2000",554,3.3613
"1982",561,3.738842
"2003",759,3.382686
"2001",362,3.781899
"2003",427,4.331055
"1996",180,3.518103
"1953",202,3.746757
"2001",524,3.398931
"1996",298,3.472791
"1986",170,3.808074
"2001",406,3.219777
"2004",71,3.255195
"2000",966,3.750829
"2002",448,3.973433
"2001",625,4.115143
"1973",3,3.912487
"1986",671,3.412514
"2004",553,3.863764
"1992",639,3.209763
"1997",324,2.525544
"2003",579,3.664517
"1971",304,3.859445
"1979",375,3.164231
"2004",697,3.227106
"1999",191,4.213139
"2002",697,3.824967
"1989",752,3.813931
"1971",656,3.472721
"1997",101,3.115844
"1987",418,3.909964
"2001",269,3.47273
"2003",5,3.435318
"2004",130,2.401124
"1995",285,4.082388
"2000",222,3.440007
"2004",200,4.102191
"1998",606,3.461237
"1990",641,3.8027
"1957",329,4.116825
"2001",710,3.476678
"1941",185,3.825935
"2004",29,4.216401
"1994",151,4.299842
"1986",24,3.827354
"1989",316,4.056715
"1997",801,3.785844
"1993",381,4.457542
"1979",414,3.98285
"1992",717,4.018701
"1996",669,3.847745
"1997",801,3.785844
"1986",671,3.412514
"1995",807,3.589799
"2005",245,4.037528
"2004",88,3.57988
"1999",493,2.972048
"1978",465,3.796158
"2002",124,4.232102
"2000",766,3.851273
"2004",895,2.988401
"1999",393,3.962955
"1992",745,3.628809
"1998",160,3.652528
"1997",95,3.337349
"1998",120,3.277639
"1984",737,3.358244
"2002",275,3.44999
"2002",466,3.304382
"1974",101,3.493304
"2002",218,3.587841
"1997",285,3.686685
"1979",302,3.80375
"1987",555,3.469834
"2000",258,3.710076
"2003",447,3.536678
"1951",951,3.94674
"1993",251,3.777071
"2002",214,3.222147
"1953",310,3.506543
"1971",555,3.763822
"1983",29,3.426173
"2003",65,3.137039
"2000",166,3.230544
"2005",44,3.723653
"1977",153,3.56229
"2003",55,3.776903
"1990",726,3.523762
"1999",132,3.70117
"1977",112,2.507191
"1997",355,3.70976
"1977",297,3.900768
"2002",500,3.941281
"2001",106,3.454628
"1962",351,3.907154
"1995",996,3.656205
"1974",240,3.451104
"1960",835,3.804845
"2003",281,3.946369
"1982",106,4.145948
"2004",832,4.144885
"2001",434,3.861364
"1991",52,4.312076
"1990",77,3.757982
"1986",24,3.827354
"2003",389,3.519844
"2002",927,3.452707
"1993",827,3.715727
"2003",983,3.937314
"1997",407,4.239601
"1988",196,3.190856
"1998",82,3.180201
"1993",418,3.810119
"1962",340,4.090909
"2003",29,3.761979
"2003",675,3.04415
"2002",935,3.538392
"2003",29,3.388183
"1995",139,3.459674
"1997",487,3.684959
"2001",583,3.317299
"2003",245,3.507945
"1987",580,3.971653
"1996",619,3.518462
"2004",358,3.442219
"2004",146,3.692771
"1952",838,3.551867
"1991",676,3.469232
"2002",27,3.823426
"2003",308,4.342329
"1937",136,3.442515
"1985",196,3.283287
"1939",94,4.013398
"1997",260,3.597048
"1996",259,3.857214
"2002",542,3.297288
"1997",691,3.888849
"1995",443,3.778766
"1990",301,3.034849
"1999",617,3.787639
"1992",639,3.209763
"1996",252,3.389644
"2002",515,3.423482
"1973",3,3.912487
"1957",329,4.116825
"1999",793,3.386253
"1995",29,3.439197
"2002",746,4.172963
"1997",330,3.227513
"2005",11,3.24837
"1964",788,3.847878
"1993",251,3.777071
"2002",584,3.968619
"2003",7,3.379277
"2003",416,3.584443
"1999",643,3.299711
"2005",230,3.569443
"1994",31,4.134898
"2004",706,3.679983
"1992",384,3.484091
"1990",568,3.277901
"2002",739,3.249682
"2002",274,3.350564
"1987",583,3.355612
"2001",52,3.61857
"1992",204,3.434482
"1978",98,3.808188
"2002",515,3.423482
"2003",639,4.382279
"2004",61,3.703057
"2002",187,4.045155
"1993",600,3.862133
"1998",242,3.154825
"1997",811,4.164486
"1992",124,3.410474
"1962",283,3.632729
"1996",42,3.412418
"1999",107,3.628809
"1973",695,3.456295
"1995",391,4.034041
"2000",720,3.813252
"2004",379,4.309204
"2001",270,3.350035
"1990",369,3.269134
"1999",554,3.690123
"2002",445,3.158628
"2002",76,4.005862
"2004",74,3.940309
"2004",448,3.994086
"1939",376,4.131114
"1995",561,3.962252
"1998",795,3.770579
"1983",267,4.001136
"1989",910,4.027797
"1999",133,3.160032
"2005",417,3.510857
"2003",850,2.518769
"1993",111,4.066515
"2003",308,4.415645
"1997",560,3.358936
"1993",88,4.08285
"1940",150,3.957464
"2001",406,3.219777
"1993",351,3.665116
"2003",346,3.668129
"2002",27,3.823426
"1987",293,3.725455
"2002",246,3.394893
"2002",183,3.879123
"1986",339,3.759592
"1942",254,3.906369
"2003",337,3.759005
"1970",839,3.659002
"1981",336,4.50428
"1990",989,3.250608
"1992",599,3.733984
"2003",29,3.761979
"2004",81,3.080374
"1986",339,3.759592
"2001",577,3.416893
"1996",42,3.412418
"2000",720,3.813252
"1996",552,2.358036
"1999",352,3.428434
"1999",232,3.252475
"2000",166,3.230544
"2000",411,3.836696
"1989",484,4.333289
"2005",404,3.881081
"1990",209,3.904908
"1953",74,4.096522
"1998",795,3.770579
"2003",389,3.519844
"2000",308,3.787224
"1975",970,3.081694
"1989",214,3.858014
"1989",214,3.858014
"1995",564,3.786055
"1995",209,4.294731
"2002",101,4.12221
"1999",131,3.076764
"1996",43,3.961893
"2001",351,3.451661
"1976",165,3.703757
"2001",687,3.347181
"1955",317,3.788409
"1959",697,3.973496
"1981",133,3.817475
"1984",378,3.839199
"2001",223,3.568607
"1996",761,3.473448
"2003",48,3.088341
"2004",448,2.07031
"1976",898,3.347928
"1988",147,3.937014
"1993",611,3.028928
"1999",245,2.407454
"2003",162,3.74779
"2002",734,2.296256
"1995",254,3.814631
"2001",757,3.634672
"1990",209,3.904908
"1996",420,3.952594
"1996",427,3.866774
"2003",245,3.507945
"2002",336,2.641221
"1993",449,3.221126
"2000",554,3.3613
"1995",96,4.352089
"1993",262,2.912362
"2003",576,3.371868
"1996",258,3.810793
"2000",855,3.897963
"2003",22,3.720851
"1981",248,3.271993
"1975",473,3.524225
"1987",813,3.700522
"2005",245,3.944604
"1998",272,3.461176
"1997",697,3.149226
"1989",262,3.639735
"1954",581,4.01843
"1992",42,3.56776
"2004",308,3.992179
"2003",235,3.074956
"2004",76,3.746166
"1969",258,3.744835
"2001",274,4.342315
"1934",221,4.025291
"1992",332,4.028886
"2003",365,3.694041
"2003",569,3.563659
"2002",624,3.257889
"1994",207,3.714657
"1981",336,4.50428
"2002",618,4.391587
"1984",536,3.985602
"1995",103,4.135206
"2004",5,3.748854
"2000",279,3.789395
"1996",529,3.72429
"2001",671,2.253521
"1999",436,3.393536
"1980",350,3.226645
"1994",118,2.948919
"1988",72,3.581335
"2001",50,3.374692
"1993",912,3.230312
"2001",92,4.091973
"2004",444,3.284135
"2002",429,3.850366
"2003",337,3.759005
"1992",369,2.72841
"1996",813,3.582458
"2004",308,3.992179
"1988",554,3.892577
"2001",362,3.781899
"1989",76,3.251042
"1985",406,3.915145
"1998",441,3.083658
"1993",128,2.922296
"2004",456,3.728247
"2004",509,3.105687
"2002",624,3.399151
"2004",982,3.56256
"1984",43,3.653669
"1992",599,3.733984
"2004",20,3.651852
"2004",358,3.442219
"1989",262,3.639735
"2000",279,3.789395
"2000",87,3.808471
"2002",515,2.916347
"1996",636,3.728586
"2004",76,3.2329
"1989",722,3.473923
"2001",246,4.034463
"2004",353,2.797786
"2001",886,4.527329
"2000",984,3.558315
"2002",267,3.12787
"2004",608,3.435104
"2005",44,3.723653
"2000",328,2.99653
"1983",423,3.810137
"1960",256,3.706229
"1989",201,4.012398
"1984",43,3.653669
"2003",318,3.755254
"1996",6,3.475996
"2003",82,3.137478
"1971",354,2.285714
"1996",6,3.475996
"1999",272,2.855278
"2004",91,3.870722
"1996",107,3.770553
"1995",821,3.594362
"2002",60,2.045283
"1964",418,3.402221
"1985",563,3.392009
"2003",521,3.741515
"1989",484,4.333289
"2004",234,3.674799
"2001",612,2.774834
"1987",338,3.524425
"1998",177,3.867061
"1998",270,3.2736
"1988",156,3.6953
"2003",787,3.984089
"1998",575,3.938465
"1999",68,3.381892
"1999",745,3.450003
"1966",70,4.034571
"1987",92,3.356522
"1982",217,3.670823
"1993",88,4.08285
"1998",21,3.522611
"1962",569,3.813239
"1997",260,3.305943
"1999",362,3.198868
"2004",92,4.190134
"1982",217,3.670823
"1999",511,3.739393
"1998",149,3.665269
"2004",916,3.45707
"2000",177,3.524279
"1999",554,3.690123
"1999",552,4.306806
"1998",567,3.793252
"1996",400,3.723231
"2003",17,3.704385
"1982",80,3.6956
"2003",284,3.512085
"1989",457,3.582848
"2002",706,3.017132
"2001",274,4.342315
"1993",623,3.302141
"1968",152,3.775037
"2004",832,4.144885
"1984",88,3.956728
"2000",828,3.425641
"2002",526,3.145374
