"","movie_year","movie_cluster","movie_avgScore"
"34352","2004",308,3.992179
"42715","1952",693,4.101352
"65570","2001",187,3.632509
"41793","1987",223,3.202158
"70748","1989",214,3.858014
"56709","1974",46,3.332492
"80986","1995",701,3.113563
"30051","1994",61,3.63936
"9375","1962",351,3.907154
"93412","2002",66,3.52346
"24416","1998",811,2.742199
"96161","1999",88,4.230879
"80407","2000",409,3.425384
"7566","1983",267,4.001136
"40486","2001",215,3.625289
"42734","2003",308,4.415645
"39517","2003",179,3.951851
"12782","1997",260,3.597048
"81949","1939",601,4.170713
"58292","1986",24,3.827354
"13990","1991",464,3.9375
"47075","1979",414,3.98285
"1269","1996",107,3.770553
"69649","1994",59,3.677814
"47223","1998",619,3.764683
"70062","1984",135,4.145889
"93051","1997",882,3.702682
"76696","2004",539,3.593411
"91869","2001",710,3.476678
"56832","1995",828,3.788651
"46018","1990",133,3.6791
"47679","1989",711,3.694913
"46459","2001",38,3.006579
"72451","2003",234,3.545634
"26724","1995",158,3.263491
"54221","2003",72,3.140178
"98075","2003",603,3.560767
"17262","1982",569,3.738614
"33526","1999",152,3.786779
"71440","1993",138,3.147815
"75306","1988",372,3.672714
"43136","2004",71,3.255195
"41437","1974",604,4.004545
"3914","2000",554,3.3613
"94342","2001",996,4.3185
"247","1991",357,3.334027
"34853","1961",555,3.980998
"59952","2002",935,3.538392
"82843","2002",515,3.423482
"49957","1985",359,3.548677
"56158","2002",736,3.291538
"5016","1998",68,3.582925
"66261","2002",415,3.751165
"74424","1995",379,4.371916
"21534","2002",515,3.423482
"51182","1993",673,3.323945
"21106","1995",149,3.683226
"26673","2000",966,3.750829
"88969","2001",781,3.288255
"85940","1981",868,3.472011
"21733","2001",781,3.019921
"45698","2004",368,4.126217
"26055","2001",414,2.836585
"79263","2003",47,3.080214
"18225","1980",225,3.71791
"686","1985",640,3.732186
"83502","1996",474,3.459861
"74120","2000",126,3.360802
"47362","2004",337,3.874524
"42647","2001",708,2.933951
"83611","2005",618,4.207016
"92851","1998",149,3.665269
"92282","1997",761,3.824836
"39249","2000",898,3.740965
"94147","2004",178,3.478505
"41816","1995",266,3.51691
"58779","1944",63,2.777778
"430","1996",281,3.390382
"19654","1957",329,4.116825
"69743","1999",132,3.70117
"16503","1995",897,3.252739
"79009","2004",757,3.298825
"51504","1992",749,4.181926
"34042","1999",359,3.334667
"51046","1987",196,3.281283
"17462","2002",935,3.538392
"50010","1993",38,3.759085
"91973","1989",478,3.641888
"31830","2002",284,3.175245
"97447","2000",618,2.689655
"17661","1973",670,4.009728
"26094","2003",216,3.196907
"64091","2001",629,2.061728
"94941","1994",31,4.144449
"25976","2001",553,3.570778
"89666","1975",267,4.173679
"2937","1990",491,3.649216
"96260","2004",896,3.39015
"93520","1969",605,3.658581
"75668","1997",925,3.620315
"61520","2004",982,3.56256
"33950","1993",161,3.682841
"93538","2001",996,4.3185
"57312","1972",509,3.687554
"69680","1998",795,3.770579
"37122","2004",444,3.284135
"40126","2001",699,2.964044
"71259","1997",948,3.366071
"93569","1990",464,4.057187
"86854","1975",267,4.173679
"24202","2001",718,2.364706
"46341","1992",424,3.441348
"89975","1995",608,2.995394
"13033","2003",69,3.963834
"69545","1977",441,3.812057
"22518","1995",561,3.962252
"18454","2002",64,3.326105
"17282","1982",106,4.145948
"21959","2002",735,2.205645
"59867","2004",152,3.910232
"15735","1995",96,4.352089
"1157","1998",48,3.784461
"78292","2004",86,3.441718
"10299","2004",379,4.309204
"54379","1970",71,3.36723
"11304","2002",164,3.006696
"63247","1979",595,3.777269
"93100","2003",9,3.551792
"24621","2001",106,3.454628
"568","1997",158,3.611562
"52119","1999",791,3.583343
"83818","1998",646,3.700763
"63649","1980",173,3.132889
"62928","1995",883,3.51639
"20524","1996",231,3.729131
"62636","1971",611,3.547647
"42508","2003",90,3.514566
"98661","2002",645,3.234633
"56098","1996",266,2.882477
"6818","1999",107,3.628809
"71697","1980",445,3.487109
"10256","2000",718,3.392279
"11952","1982",200,3.834266
"39680","2005",338,4.135135
"98753","2003",603,3.560767
"25955","NULL",975,2.421622
"93916","2002",148,4.703023
"21272","2004",279,3.601244
"94786","1997",811,4.164486
"12518","2000",612,3.533859
"6596","1995",905,3.629654
"3433","1986",339,3.759592
"408","1997",691,3.888849
"15671","1992",28,3.12681
"7883","1949",751,3.70489
"54348","1990",221,4.085294
"44710","1992",717,4.018701
"64868","1951",951,3.94674
"24512","1998",149,3.665269
"68545","1994",207,3.714657
"14599","2002",63,2.651099
"86571","1989",610,3.053531
"53960","1983",391,4.100614
"71171","2004",701,3.863561
"50911","2000",618,4.29931
"71391","2004",574,3.369578
"93771","2000",297,3.101127
"76777","2005",3,4.071286
"37624","1993",250,3.64749
"42398","1985",720,3.370721
"72789","1994",135,4.580448
"50236","1972",133,4.504222
"36722","2004",608,3.435104
"84061","1984",615,3.5106
"71212","1997",355,3.70976
"98551","1977",914,3.101988
"25997","1989",596,3.819652
"56256","1999",118,4.030182
"26231","1990",200,3.206109
"30541","1981",868,3.472011
"65729","1999",511,3.739393
"96364","1994",129,3.614911
"55244","2004",423,3.580918
"21651","2003",346,3.845654
"95209","2002",428,3.673678
"56820","2002",571,2.961311
"51057","1996",85,2.938605
"94242","2003",406,3.914493
"14658","1998",149,3.665269
"23272","2003",689,3.5042
"54755","1989",631,2.983471
"2699","2000",961,3.310263
"12587","2004",608,3.113141
"45314","1997",572,3.940682
"93483","2000",94,2.979866
"51276","1999",495,2.798855
"7708","1996",81,3.632955
"2766","1994",626,2.56301
"61100","1997",285,3.686685
"45756","2000",616,3.475231
"52310","1994",678,3.599573
"22909","1995",136,3.635118
"83856","1993",666,3.842654
"42988","1982",118,3.328042
"28118","1996",529,3.72429
"83823","1996",329,3.615398
"94811","2003",661,3.136057
"88984","2000",22,3.130971
"14357","1997",355,3.70976
"98782","1992",124,3.410474
"53062","2004",88,3.57988
"28825","1988",469,3.709993
"80622","2004",553,3.367966
"78349","1998",351,3.639462
"74765","2000",136,3.152468
"43340","1972",133,4.504222
"23464","1990",491,3.649216
"56202","1999",107,3.628809
"37630","1965",373,3.98033
"70275","1998",248,3.806712
"97236","1996",805,3.574021
"35100","2001",627,3.892619
"9827","1992",717,4.018701
"24346","2003",406,3.55219
"6566","1996",569,3.163385
"78204","1995",391,4.034041
"79388","2000",409,3.425384
"75289","1998",826,3.435275
"71733","1999",68,3.381892
"50947","1994",257,3.577313
"38087","1957",469,3.801152
"91446","2004",379,4.309204
"17143","1999",395,4.01468
"50882","2003",720,3.224007
"98993","2001",148,4.434549
"48633","2005",61,3.730468
"13852","1992",269,3.676859
"96250","2003",281,3.317938
"19071","1998",290,3.779899
"20320","2004",132,4.194235
"11232","1998",53,3.531605
"60761","1983",819,3.731006
"52811","2002",877,3.594035
"94385","1985",640,3.732186
"2023","2002",234,3.633406
"31468","1996",328,3.525801
"55176","1994",186,3.611342
"92935","1981",336,4.50428
"73467","2000",315,3.664752
"49155","1999",187,3.556271
"99177","2000",411,3.836696
"57839","1996",107,3.770553
"67293","1993",201,3.792518
"73146","1970",467,3.664076
"43779","1993",604,3.577915
"21457","1981",305,3.29302
"84803","1997",691,3.888849
"12937","1963",101,4.164126
"15584","2000",328,2.99653
"30851","1990",491,3.649216
"60199","1969",833,3.012579
"72162","2003",5,3.435318
"94048","2003",921,3.104209
"29661","2000",466,3.223908
"12290","1999",261,2.935331
"86530","2004",992,3.80856
"25459","1996",259,3.857214
"59658","2000",499,2.989924
"42648","2005",863,3.825089
"69588","1999",521,3.291348
"46837","1997",355,3.70976
"71466","1998",21,3.522611
"82556","1995",905,3.629654
"7777","2004",42,3.421756
"84565","1987",25,3.338812
"12802","2002",329,3.538455
"24756","2001",215,3.625289
"82168","1986",617,4.06624
"58344","2002",397,3.280819
"51553","2000",588,2.653846
"68050","2000",177,3.253648
"49456","2003",730,3.823935
"76745","2002",58,4.333822
"7018","1969",258,3.744835
"98643","1951",136,3.53218
"73099","1996",448,3.34317
"2487","1998",44,3.377825
"75432","1997",176,3.646548
"58939","1968",11,3.561165
"22638","1989",214,3.858014
"76605","1993",138,3.752908
"70118","1997",133,3.666294
"21339","2003",517,3.582143
"8612","2003",37,3.090261
"3187","1950",231,4.026259
"38299","2004",967,3.875302
"78603","1972",186,2.943503
"60496","1985",59,4.053373
"8957","1984",43,3.653669
"75545","2004",928,3.540986
"35487","1957",469,3.801152
"67373","1994",558,3.493687
"79477","2001",618,4.343833
"86075","1999",355,3.067809
"95759","2003",653,3.16422
"28412","1965",326,4.051303
"35502","2001",107,3.480235
"29594","2002",788,3.35914
"40346","1981",336,4.50428
"72058","2002",673,3.190826
"41668","2002",526,3.145374
"81271","1982",945,3.918689
"58836","2004",138,3.581113
"16925","2005",404,3.881081
"28484","2002",563,3.554369
"97452","2001",152,2.957656
"93260","1978",563,4.061363
"70135","1991",676,3.469232
"99727","1990",88,3.329708
"46554","2003",22,2.892515
"72359","1999",362,3.198868
"35828","1997",580,3.361835
"33005","1999",52,3.359726
"33085","1997",137,2.973964
"30483","1998",417,3.696264
"49221","2004",132,4.194235
"91806","2000",720,3.813252
"40847","1960",835,3.804845
"29397","2001",107,3.480235
"82127","2001",351,3.451661
"67907","2004",560,3.563391
"34932","1995",136,3.635118
"8711","2004",553,3.527308
"11266","1965",751,3.713114
"19243","2004",937,2.722309
"88533","2005",424,4.23649
"25795","1951",534,3.885234
"70747","1946",67,4.172752
"4454","2000",147,3.848377
"88349","2003",406,3.55219
"94495","1999",887,3.629432
"53663","1954",515,4.199701
"90132","2003",20,3.229438
"60539","1993",527,3.82545
"82681","1999",393,3.962955
"76980","1994",17,3.624386
"45162","1978",570,3.468085
"45244","1990",209,3.904908
"35984","1999",118,4.030182
"49464","2001",155,3.470982
"67804","1994",298,3.274956
"79783","2004",42,3.421756
"2883","1960",553,4.048266
"82790","1954",515,4.199701
"53265","2002",935,3.538392
"78258","1992",448,3.850438
"40993","1983",563,3.770868
"73260","1997",383,4.175244
"44836","1997",948,3.366071
"78130","1989",468,4.032698
"43417","2003",563,3.148614
"58378","1940",902,3.898901
"73735","1955",949,3.978233
"487","1984",741,3.703262
"74430","2003",740,3.428609
"47535","1999",887,3.629432
"23697","1992",766,3.344586
"31667","2001",210,2.903759
"30728","2001",406,3.219777
"3102","2002",254,3.438858
"71231","1999",378,3.680947
"81206","1966",5,3.64714
"97593","1990",302,3.762907
"19806","1981",68,3.746993
"74142","1980",80,4.064318
"92172","2002",935,3.538392
"7635","1992",204,3.434482
"68786","2001",601,3.318129
"92296","1981",249,3.273232
"34262","1997",189,3.548015
"90209","1996",529,3.72429
"5668","1957",331,4.040722
"76217","2000",22,3.130971
"26630","1984",737,3.358244
"63235","2004",560,3.563391
"23402","2004",700,1.809717
"62168","1986",547,3.706537
"79191","2002",255,3.453337
"13162","2002",354,3.626271
"32206","1998",379,3.13798
"18350","1998",68,3.582925
"91324","2004",308,3.992179
"28112","1996",935,3.230061
"49030","2000",720,3.813252
"38495","1991",851,3.574464
"18418","1997",214,3.572358
"22885","1985",59,4.053373
"48643","2003",22,3.720851
"9023","1990",209,3.904908
"21726","1991",851,3.574464
"79888","1992",717,4.018701
"31506","2004",88,3.57988
"56619","2004",178,3.525817
"22450","1990",925,3.309295
"75672","1990",491,3.649216
"85205","2003",328,3.861951
"12018","2001",527,3.223061
"59671","1988",750,3.242025
"42201","2001",673,3.083337
"42642","1997",491,3.75777
"67858","2005",210,4.076811
"32498","1988",448,3.430225
"65920","2002",537,3.307482
"43640","1998",53,3.531605
"23292","2003",418,3.535834
"66285","2001",729,3.406112
"91073","1986",497,2.644172
"54545","2000",58,4.236004
"36695","2004",338,3.08685
"73607","1989",538,3.912238
"44840","1980",823,3.863433
"87937","2004",337,3.874524
"25066","1982",581,3.31992
"1172","2001",471,3.525831
"72803","2001",399,3.214988
"55122","1999",650,3.49613
"79907","1966",70,4.034571
"81892","1998",718,3.841841
"86158","2002",407,3.485
"93505","1984",33,4.067393
"35478","1992",879,3.44926
"41743","2002",462,3.059724
"4495","1988",750,3.242025
"99651","1997",615,3.55724
"84065","2005",554,3.226142
"94356","2004",115,3.027131
"79900","1993",239,3.389125
"91800","1993",527,3.82545
"68261","1987",72,3.702723
"21405","2004",76,3.746166
"63270","2002",281,2.580557
"2133","2002",332,3.781585
"30577","2001",802,3.85996
"34682","2003",255,3.549393
"55064","2004",888,2.648513
"32431","2003",963,3.452573
"57062","2002",537,3.793098
"35965","1998",149,3.665269
"85975","2001",180,2.492891
"59143","1996",336,3.6815
"50643","1978",204,3.083969
"85874","2004",218,3.281468
"24072","1987",418,3.909964
"88149","2000",749,4.203065
"7834","2001",148,4.303697
"6119","1992",745,3.628809
"49968","2002",454,4.265043
"8157","2003",970,3.288462
"87729","1999",1000,3.470992
"15728","1995",821,3.594362
"62201","1979",615,3.799575
"8926","2002",537,3.793098
"26702","1993",850,3.270474
"85828","2004",377,3.373453
"6472","1999",774,3.054945
"52069","1997",383,4.175244
"67660","1977",200,4.504505
"32988","1984",378,3.839199
"59900","1939",179,3.904648
"64978","2004",358,3.442219
"89505","2004",582,4.090384
"37403","1996",633,3.405574
"90160","2004",379,4.309204
"8542","1997",364,3.850194
"89069","2004",358,3.442219
"49716","1998",452,3.526743
"40249","1988",372,3.672714
"49831","2001",434,3.861364
"74250","1999",132,3.70117
"53270","1992",509,3.567075
"17433","2005",404,3.881081
"15009","1983",563,3.770868
"39899","2005",659,3.473296
"67855","1999",511,3.739393
"91721","1999",186,3.962459
"2693","1998",53,3.531605
"31158","2003",234,3.545634
"89204","1997",167,3.708928
"52232","1997",479,3.323666
"89955","1931",612,3.846803
"25530","1990",393,3.127593
"52969","1997",31,4.261784
"67119","2000",409,3.425384
"25325","2003",17,3.974011
"51374","1997",355,3.70976
"89517","1993",422,2.861989
"57231","1993",88,4.08285
"5304","2000",855,3.897963
"49321","1983",447,3.741703
"96189","1996",744,3.498498
"65345","1991",589,3.962426
"87064","1987",811,3.851555
"71500","2001",52,3.61857
"49737","1990",166,2.757411
"60642","2001",763,3.000144
"39160","1986",672,3.275286
"35466","1992",599,3.733984
"22278","1993",325,3.767513
"20590","2000",48,3.56595
"23730","2001",625,4.115143
"6279","2002",347,3.482412
"40132","2003",429,3.150935
"35667","1996",107,3.770553
"6717","2002",397,3.280819
"8123","1994",703,3.463379
"24799","1991",851,3.574464
"14829","2004",824,3.997548
"82147","1999",307,3.798611
"8885","1985",118,3.500363
"92451","1978",490,2.939649
"37592","1992",160,3.388518
"24383","2001",781,3.288255
"75662","1988",718,3.526558
"91731","1992",639,3.209763
"71318","1984",200,3.603305
"5574","1998",964,3.760764
"35328","2003",689,3.5042
"86821","1992",766,3.344586
"52629","1959",61,3.962022
"92483","1998",299,3.54595
"92615","2000",589,2.988316
"46155","2004",697,3.227106
"24259","1999",521,3.291348
"38916","2001",434,3.861364
"63989","2004",286,3.636217
"73776","1992",197,3.938161
"62127","1987",106,3.864754
"56879","1986",617,4.06624
"11097","1999",319,3.366373
"72944","1986",617,4.06624
"96057","1964",555,4.05
"53743","1995",580,3.561313
"51405","1956",133,3.934315
"14689","1997",260,3.597048
"14140","1996",318,2.935856
"797","2003",9,3.551792
"55489","1993",262,2.912362
"52611","1997",31,4.261784
"57630","1982",427,3.845599
"40688","1993",381,4.457542
"89357","1998",129,3.553692
"4948","2004",746,3.764314
"87670","1996",636,3.728586
"11649","1995",254,3.814631
"21691","2001",149,3.556908
"25071","1993",152,3.086216
"27731","1992",240,3.391294
"61872","2004",377,3.373453
"8478","1997",598,3.699458
"5713","2005",220,2.991248
"93824","1984",733,3.137388
"6501","2005",714,3.081137
"70498","1961",120,3
"21056","1990",621,3.660001
"62974","2003",480,4.154146
"75224","2004",358,3.442219
"23613","1988",311,3.59001
"84174","2001",318,3.311173
"97957","2000",48,3.56595
"48752","1985",419,3.415354
"57349","1997",572,3.940682
"74132","2004",746,3.764314
"42513","2004",631,3.616261
"72664","2002",354,3.626271
"20244","1995",777,3.506696
"34880","2004",608,3.435104
"15606","2002",537,3.793098
"6430","1989",484,4.333289
"66565","2002",624,3.399151
"43382","2000",436,3.181467
"44661","1981",590,3.807465
"73605","1990",209,3.904908
"49257","2001",757,3.634672
"62677","1984",101,3.671385
"35163","1999",943,3.48652
"29409","1998",68,3.582925
"73932","2000",48,3.56595
"28481","1999",887,3.629432
"49334","2004",917,3.473693
"48587","2001",687,3.347181
"67182","2003",675,3.04415
"98756","1987",72,3.702723
"64659","2001",120,3.118623
"20364","1973",636,3.679059
"63098","2000",546,3.380557
"74970","2002",746,4.172963
"39821","1996",177,3.962667
"26342","2000",172,3.891159
"77133","1998",425,3.951937
"5392","2003",389,3.519844
"74042","2001",687,3.347181
"85379","2004",895,2.988401
"42216","2004",286,3.636217
"82082","1989",915,3.432834
"95087","2005",78,3.128638
"3389","1951",561,3.955605
"4138","2002",584,3.029478
"560","2002",415,3.239231
"48394","1998",169,3.631387
"1553","1996",328,3.525801
"64076","1988",136,3.54877
"81043","1992",879,3.859525
"80962","2000",354,3.716948
"70023","1999",200,3.603121
"63081","2004",608,3.435104
"67947","2002",526,3.145374
"8392","2004",213,3.208186
"47204","2004",272,2.683513
"92534","2004",515,3.103715
"9316","1985",507,4.117889
"18094","2004",730,3.364101
"90842","1997",936,3.42644
"71712","1998",299,3.54595
"43725","1977",200,4.504505
"79845","2003",90,3.514566
"53866","1999",152,3.786779
"54442","2004",88,3.57988
"46595","1991",52,4.312076
"11358","1992",359,3.844548
"12045","1944",126,3.516066
"97353","1995",264,3.80996
"16186","2000",100,3.475493
